Date,Time (UTC),Active Power L1 (W),
6/7/2022,13:39:50:539,127.75,
6/7/2022,13:40:50:539,127.0559692,
6/7/2022,13:41:50:539,127.0074615,
6/7/2022,13:42:50:539,126.3793564,
6/7/2022,13:43:50:539,125.9004974,
6/7/2022,13:44:50:539,126.5348282,
6/7/2022,13:45:50:539,126.1405487,
6/7/2022,13:46:50:539,126.2636795,
6/7/2022,13:47:50:539,125.6903,
6/7/2022,13:48:50:539,125.342041,
6/7/2022,13:49:50:539,125.1467667,
6/7/2022,13:50:31:677,24.9527359,
6/7/2022,13:50:31:727,16.42288589,
6/7/2022,13:50:31:777,14.96019936,
6/7/2022,13:50:31:827,14.7972641,
6/7/2022,13:50:31:877,14.86567211,
6/7/2022,13:50:31:927,14.75621891,
6/7/2022,13:50:31:977,14.76741314,
6/7/2022,13:50:32:027,14.72636795,
6/7/2022,13:50:32:077,14.37189102,
6/7/2022,13:50:32:127,14.55970192,
6/7/2022,13:50:32:177,14.83582115,
6/7/2022,13:50:32:227,14.61318398,
6/7/2022,13:50:32:277,14.53358173,
6/7/2022,13:50:32:327,14.69900513,
6/7/2022,13:50:32:377,14.83333302,
6/7/2022,13:50:32:427,14.89801025,
6/7/2022,13:50:32:477,14.89801025,
6/7/2022,13:50:32:527,14.76865673,
6/7/2022,13:50:32:577,14.82462692,
6/7/2022,13:50:32:627,15.22014904,
6/7/2022,13:50:32:677,14.88432789,
6/7/2022,13:50:32:727,14.54228878,
6/7/2022,13:50:32:777,14.63059711,
6/7/2022,13:50:32:827,14.65049744,
6/7/2022,13:50:32:877,14.85572147,
6/7/2022,13:50:32:927,14.76243782,
6/7/2022,13:50:32:977,14.57338333,
6/7/2022,13:50:33:027,14.46393013,
6/7/2022,13:50:33:077,14.87935352,
6/7/2022,13:50:33:127,14.80721378,
6/7/2022,13:50:33:177,14.75870609,
6/7/2022,13:50:33:227,14.80597019,
6/7/2022,13:50:33:277,14.66791058,
6/7/2022,13:50:33:327,14.98134327,
6/7/2022,13:50:33:377,15.11318398,
6/7/2022,13:50:33:428,14.94154263,
6/7/2022,13:50:33:477,14.68159199,
6/7/2022,13:50:33:527,14.78980064,
6/7/2022,13:50:33:577,14.75248718,
6/7/2022,13:50:33:627,14.70646763,
6/7/2022,13:50:33:677,14.72388077,
6/7/2022,13:50:33:727,14.71019936,
6/7/2022,13:50:33:777,14.78358173,
6/7/2022,13:50:33:827,14.55721378,
6/7/2022,13:50:33:877,14.59825897,
6/7/2022,13:50:33:927,14.4527359,
6/7/2022,13:50:33:977,14.58457756,
6/7/2022,13:50:34:027,14.67288589,
6/7/2022,13:50:34:077,14.74751282,
6/7/2022,13:50:34:127,14.7027359,
6/7/2022,13:50:34:177,14.75373173,
6/7/2022,13:50:34:227,14.83706474,
6/7/2022,13:50:34:277,14.63930321,
6/7/2022,13:50:34:327,14.55597019,
6/7/2022,13:50:34:377,14.90920353,
6/7/2022,13:50:34:427,14.8594532,
6/7/2022,13:50:34:477,14.76119423,
6/7/2022,13:50:34:527,14.61815929,
6/7/2022,13:50:34:577,14.53855705,
6/7/2022,13:50:34:627,14.51368141,
6/7/2022,13:50:34:677,15.05845737,
6/7/2022,13:51:34:677,14.44900513,
6/7/2022,13:52:34:677,14.85696507,
6/7/2022,13:53:34:677,14.67039776,
6/7/2022,13:54:34:677,14.69402981,
6/7/2022,13:55:34:677,14.73134327,
6/7/2022,13:56:34:678,14.59204006,
6/7/2022,13:57:34:677,14.67288589,
6/7/2022,13:58:34:677,14.50870609,
6/7/2022,13:59:34:677,14.55845737,
6/7/2022,14:00:34:677,15.04601955,
6/7/2022,14:01:34:677,15.02487564,
6/7/2022,14:02:34:677,14.75621891,
6/7/2022,14:03:34:677,14.6330843,
6/7/2022,14:04:34:677,14.79850769,
6/7/2022,14:05:34:677,14.75124359,
6/7/2022,14:06:34:677,14.91791058,
6/7/2022,14:07:34:677,14.78606987,
6/7/2022,14:08:34:677,14.96019936,
6/7/2022,14:09:34:677,14.74875641,
6/7/2022,14:10:34:677,14.94900513,
6/7/2022,14:11:34:677,15.04850769,
6/7/2022,14:12:34:677,15.03731346,
6/7/2022,14:13:34:677,14.65547276,
6/7/2022,14:14:34:677,14.67786026,
6/7/2022,14:15:34:677,14.92412949,
6/7/2022,14:16:34:677,14.81592083,
6/7/2022,14:17:34:677,14.96268654,
6/7/2022,14:18:34:677,14.66542244,
6/7/2022,14:19:34:677,14.88805962,
6/7/2022,14:20:34:677,14.98009968,
6/7/2022,14:21:34:677,14.55845737,
6/7/2022,14:22:34:677,14.48134327,
6/7/2022,14:23:34:677,14.60572147,
6/7/2022,14:24:34:677,14.89801025,
6/7/2022,14:24:51:325,179.592041,
6/7/2022,14:24:51:375,1037.457764,
6/7/2022,14:24:51:425,1432.48877,
6/7/2022,14:24:51:475,1476.144287,
6/7/2022,14:24:51:525,1323.684082,
6/7/2022,14:24:51:575,1035.358154,
6/7/2022,14:24:51:625,889.1480103,
6/7/2022,14:24:51:675,858.9801025,
6/7/2022,14:24:51:725,855.7512207,
6/7/2022,14:24:51:775,858.9514771,
6/7/2022,14:24:51:825,860.3270874,
6/7/2022,14:24:51:875,860.2014771,
6/7/2022,14:24:51:925,857.5223999,
6/7/2022,14:24:51:975,853.6193848,
6/7/2022,14:24:52:025,847.5,
6/7/2022,14:24:52:075,839.4179077,
6/7/2022,14:24:52:125,826.8955078,
6/7/2022,14:24:52:175,807.5062256,
6/7/2022,14:24:52:225,778.6928101,
6/7/2022,14:24:52:275,734.6455078,
6/7/2022,14:24:52:325,665.8270874,
6/7/2022,14:24:52:376,543.175354,
6/7/2022,14:24:52:425,384.4415283,
6/7/2022,14:24:52:475,274.7077026,
6/7/2022,14:24:52:525,223.2897949,
6/7/2022,14:24:52:575,199.0410461,
6/7/2022,14:24:52:625,186.1107025,
6/7/2022,14:24:52:675,177.7375641,
6/7/2022,14:24:52:725,172.0136871,
6/7/2022,14:24:52:775,167.7562256,
6/7/2022,14:24:52:825,164.5447693,
6/7/2022,14:24:52:875,162.3445282,
6/7/2022,14:24:52:925,159.9141846,
6/7/2022,14:24:52:975,158.9639282,
6/7/2022,14:24:53:025,157.6194,
6/7/2022,14:24:53:075,156.8121948,
6/7/2022,14:24:53:125,155.6865692,
6/7/2022,14:24:53:175,155.435318,
6/7/2022,14:24:53:225,154.5995026,
6/7/2022,14:24:53:275,154.1281128,
6/7/2022,14:24:53:325,153.8370667,
6/7/2022,14:24:53:375,153.7475128,
6/7/2022,14:24:53:425,153.6107025,
6/7/2022,14:24:53:475,153.3482513,
6/7/2022,14:24:53:525,153.0373077,
6/7/2022,14:24:53:575,153.2176666,
6/7/2022,14:24:53:625,152.8121948,
6/7/2022,14:24:53:675,152.8942719,
6/7/2022,14:24:53:725,152.5360718,
6/7/2022,14:24:53:775,152.6529846,
6/7/2022,14:24:53:825,152.7574615,
6/7/2022,14:24:53:875,152.6082153,
6/7/2022,14:24:53:925,152.5335846,
6/7/2022,14:24:53:975,152.6044769,
6/7/2022,14:24:54:025,152.4651794,
6/7/2022,14:24:54:075,152.6815948,
6/7/2022,14:24:54:125,152.5845795,
6/7/2022,14:24:54:175,152.6753693,
6/7/2022,14:24:54:225,152.6616974,
6/7/2022,14:24:54:275,152.2910461,
6/7/2022,14:24:54:325,152.4004974,
6/7/2022,14:25:54:325,162.4303436,
6/7/2022,14:26:54:325,155.8358154,
6/7/2022,14:27:54:325,154.777359,
6/7/2022,14:28:54:325,152.8917847,
6/7/2022,14:29:54:325,150.2288513,
6/7/2022,14:30:54:325,148.4427795,
6/7/2022,14:31:54:325,147.3669128,
6/7/2022,14:32:54:325,146.3246307,
6/7/2022,14:33:54:325,145.3706512,
6/7/2022,14:34:54:325,145.7848206,
6/7/2022,14:35:54:325,145.7524872,
6/7/2022,14:36:54:325,145.8718872,
6/7/2022,14:37:54:325,145.2823334,
6/7/2022,14:38:54:325,145.9054718,
6/7/2022,14:39:54:325,146.2661743,
6/7/2022,14:40:54:325,144.8743744,
6/7/2022,14:41:54:325,144.1144257,
6/7/2022,14:42:54:325,142.7686615,
6/7/2022,14:43:54:325,140.1455231,
6/7/2022,14:44:54:325,138.2002563,
6/7/2022,14:45:54:326,137.222641,
6/7/2022,14:46:54:325,136.1156769,
6/7/2022,14:47:54:325,135.3756256,
6/7/2022,14:48:54:325,135.2089539,
6/7/2022,14:49:54:325,134.1616974,
6/7/2022,14:50:54:325,134.0634308,
6/7/2022,14:51:54:325,133.5422821,
6/7/2022,14:52:54:325,132.8706512,
6/7/2022,14:53:54:325,132.8296051,
6/7/2022,14:54:54:325,132.907959,
6/7/2022,14:55:54:325,132.3196564,
6/7/2022,14:56:54:325,132.1380615,
6/7/2022,14:57:54:325,131.7276154,
6/7/2022,14:58:54:325,131.6256256,
6/7/2022,14:59:54:325,131.2450256,
6/7/2022,15:00:54:325,130.8818359,
6/7/2022,15:01:54:325,130.6728821,
6/7/2022,15:02:54:325,129.815918,
6/7/2022,15:03:54:325,130.1455231,
6/7/2022,15:04:54:325,129.2164154,
6/7/2022,15:05:54:325,129.3358154,
6/7/2022,15:06:54:325,128.8594513,
6/7/2022,15:07:54:325,128.9477539,
6/7/2022,15:08:54:326,127.9278641,
6/7/2022,15:09:54:325,128.3930359,
6/7/2022,15:10:54:325,127.6791077,
6/7/2022,15:11:54:325,127.2151718,
6/7/2022,15:12:54:325,127.4601974,
6/7/2022,15:13:54:325,127.1380615,
6/7/2022,15:14:54:325,126.3395538,
6/7/2022,15:15:54:325,126.6181564,
6/7/2022,15:16:54:325,126.5298538,
6/7/2022,15:17:54:325,126.1828384,
6/7/2022,15:18:54:326,125.5746231,
6/7/2022,15:19:54:325,125.9228821,
6/7/2022,15:20:54:325,126.0957718,
6/7/2022,15:21:54:325,125.4552231,
6/7/2022,15:22:54:325,125.4925385,
6/7/2022,15:23:54:325,125.3345795,
6/7/2022,15:24:54:325,125.5360718,
6/7/2022,15:25:37:707,21.98756218,
6/7/2022,15:25:37:757,15.485075,
6/7/2022,15:25:37:807,14.62313461,
6/7/2022,15:25:37:857,14.7425375,
6/7/2022,15:25:37:907,14.90795994,
6/7/2022,15:25:37:957,15.09079647,
6/7/2022,15:25:38:007,14.87935352,
6/7/2022,15:25:38:057,14.99129391,
6/7/2022,15:25:38:107,14.75870609,
6/7/2022,15:25:38:157,14.58333302,
6/7/2022,15:25:38:208,14.60323429,
6/7/2022,15:25:38:257,14.63059711,
6/7/2022,15:25:38:307,14.68407917,
6/7/2022,15:25:38:357,14.93407917,
6/7/2022,15:25:38:407,14.75248718,
6/7/2022,15:25:38:457,15.44029808,
6/7/2022,15:25:38:507,15.12313461,
6/7/2022,15:25:38:557,14.6330843,
6/7/2022,15:25:38:607,14.61069679,
6/7/2022,15:25:38:657,14.47761154,
6/7/2022,15:25:38:707,14.5547266,
6/7/2022,15:25:38:757,14.53731346,
6/7/2022,15:25:38:807,14.6256218,
6/7/2022,15:25:38:857,14.80597019,
6/7/2022,15:25:38:907,14.75497532,
6/7/2022,15:25:38:957,14.84825897,
6/7/2022,15:25:39:007,14.76741314,
6/7/2022,15:25:39:057,14.61194038,
6/7/2022,15:25:39:107,14.49751282,
6/7/2022,15:25:39:157,14.30348301,
6/7/2022,15:25:39:207,14.23383045,
6/7/2022,15:25:39:257,14.32338333,
6/7/2022,15:25:39:307,14.34079647,
6/7/2022,15:25:39:357,14.48009968,
6/7/2022,15:25:39:407,14.54601955,
6/7/2022,15:25:39:457,14.6330843,
6/7/2022,15:25:39:507,14.78731346,
6/7/2022,15:25:39:557,14.71393013,
6/7/2022,15:25:39:607,14.48631859,
6/7/2022,15:25:39:657,14.59452724,
6/7/2022,15:25:39:707,14.45522404,
6/7/2022,15:25:39:757,14.56716442,
6/7/2022,15:25:39:807,14.65422916,
6/7/2022,15:25:39:857,14.59452724,
6/7/2022,15:25:39:907,15.13681602,
6/7/2022,15:25:39:957,14.8830843,
6/7/2022,15:25:40:007,14.985075,
6/7/2022,15:25:40:057,14.79477596,
6/7/2022,15:25:40:107,14.3196516,
6/7/2022,15:25:40:157,14.45646763,
6/7/2022,15:25:40:207,14.41542244,
6/7/2022,15:25:40:257,14.55970192,
6/7/2022,15:25:40:307,14.55099487,
6/7/2022,15:25:40:357,14.67537308,
6/7/2022,15:25:40:407,14.63805962,
6/7/2022,15:25:40:457,14.52114391,
6/7/2022,15:25:40:507,14.69776154,
6/7/2022,15:25:40:557,14.48756218,
6/7/2022,15:25:40:607,14.77736282,
6/7/2022,15:25:40:657,15.05845737,
6/7/2022,15:25:40:707,14.96268654,
6/7/2022,15:26:40:707,14.53109455,
6/7/2022,15:27:40:707,14.88930321,
6/7/2022,15:28:40:707,14.58955193,
6/7/2022,15:29:40:707,14.65422916,
6/7/2022,15:30:40:707,14.63184071,
6/7/2022,15:31:40:707,14.8047266,
6/7/2022,15:32:40:707,14.52114391,
6/7/2022,15:33:40:707,14.94651699,
6/7/2022,15:34:40:707,14.81840801,
6/7/2022,15:35:40:707,14.54477596,
6/7/2022,15:36:40:707,14.76990032,
6/7/2022,15:37:40:707,15.02238846,
6/7/2022,15:38:40:707,15.0074625,
6/7/2022,15:39:40:707,15.0696516,
6/7/2022,15:40:40:707,14.90671635,
6/7/2022,15:41:40:707,14.98383045,
6/7/2022,15:42:40:707,14.92786026,
6/7/2022,15:43:40:707,14.71268654,
6/7/2022,15:44:40:707,14.68159199,
6/7/2022,15:45:40:707,14.84577084,
6/7/2022,15:46:40:707,15.04228878,
6/7/2022,15:47:40:707,14.54850769,
6/7/2022,15:48:40:707,14.45646763,
6/7/2022,15:49:40:707,14.2027359,
6/7/2022,15:50:40:707,14.39427853,
6/7/2022,15:51:40:707,14.16791058,
6/7/2022,15:52:40:707,14.1791048,
6/7/2022,15:53:40:707,14.48258686,
6/7/2022,15:54:40:707,14.49502468,
6/7/2022,15:55:40:707,14.41293526,
6/7/2022,15:56:40:707,14.54850769,
6/7/2022,15:57:40:707,14.45398045,
6/7/2022,15:58:40:707,14.31716442,
6/7/2022,15:59:40:707,14.42039776,
6/7/2022,16:00:01:801,207.9813385,
6/7/2022,16:00:01:851,1031.493774,
6/7/2022,16:00:01:901,1389.584595,
6/7/2022,16:00:01:951,1429.523682,
6/7/2022,16:00:02:001,1291.315918,
6/7/2022,16:00:02:051,1013.651733,
6/7/2022,16:00:02:101,866.333313,
6/7/2022,16:00:02:151,835.1306152,
6/7/2022,16:00:02:201,832.3270874,
6/7/2022,16:00:02:251,834.2749023,
6/7/2022,16:00:02:301,834.074646,
6/7/2022,16:00:02:351,833.9639282,
6/7/2022,16:00:02:401,832.9813232,
6/7/2022,16:00:02:451,831.6082153,
6/7/2022,16:00:02:501,826.4489746,
6/7/2022,16:00:02:551,818.6343384,
6/7/2022,16:00:02:601,806.3818359,
6/7/2022,16:00:02:651,789.5074463,
6/7/2022,16:00:02:701,767.3071899,
6/7/2022,16:00:02:751,733.574646,
6/7/2022,16:00:02:801,681.5795898,
6/7/2022,16:00:02:851,592.1853027,
6/7/2022,16:00:02:901,447.6778564,
6/7/2022,16:00:02:951,314.0783691,
6/7/2022,16:00:03:001,240.7139282,
6/7/2022,16:00:03:051,207.064682,
6/7/2022,16:00:03:101,190.4900513,
6/7/2022,16:00:03:151,180.4863129,
6/7/2022,16:00:03:201,174.2698975,
6/7/2022,16:00:03:251,168.9875641,
6/7/2022,16:00:03:301,165.7325897,
6/7/2022,16:00:03:351,162.4639282,
6/7/2022,16:00:03:401,160.288559,
6/7/2022,16:00:03:451,158.6181641,
6/7/2022,16:00:03:501,157.146759,
6/7/2022,16:00:03:551,156.1131897,
6/7/2022,16:00:03:601,155.4029846,
6/7/2022,16:00:03:651,154.8208923,
6/7/2022,16:00:03:701,153.907959,
6/7/2022,16:00:03:751,153.6231384,
6/7/2022,16:00:03:801,152.8781128,
6/7/2022,16:00:03:851,153.3855743,
6/7/2022,16:00:03:901,152.7139282,
6/7/2022,16:00:03:951,152.5584564,
6/7/2022,16:00:04:001,152.1156769,
6/7/2022,16:00:04:051,152.1330872,
6/7/2022,16:00:04:101,151.7139282,
6/7/2022,16:00:04:151,151.8047333,
6/7/2022,16:00:04:201,151.9216461,
6/7/2022,16:00:04:251,151.8656769,
6/7/2022,16:00:04:301,151.6306,
6/7/2022,16:00:04:351,151.9191589,
6/7/2022,16:00:04:401,151.6094513,
6/7/2022,16:00:04:451,151.711441,
6/7/2022,16:00:04:501,151.6703949,
6/7/2022,16:00:04:551,151.6902924,
6/7/2022,16:00:04:601,151.2064667,
6/7/2022,16:00:04:651,151.1616974,
6/7/2022,16:00:04:701,151.6915436,
6/7/2022,16:00:04:751,151.788559,
6/7/2022,16:00:04:801,151.7375641,
6/7/2022,16:01:04:801,162.1641846,
6/7/2022,16:02:04:801,155.2736359,
6/7/2022,16:03:04:801,153.8843231,
6/7/2022,16:04:04:801,154.6355743,
6/7/2022,16:05:04:801,155.4589539,
6/7/2022,16:06:04:801,155.4291077,
6/7/2022,16:07:04:801,154.2189026,
6/7/2022,16:08:04:801,153.0746307,
6/7/2022,16:09:04:801,152.1343231,
6/7/2022,16:10:04:801,151.185318,
6/7/2022,16:11:04:801,150.8743744,
6/7/2022,16:12:04:801,150.5074615,
6/7/2022,16:13:04:801,148.6728821,
6/7/2022,16:14:04:801,147.4266205,
6/7/2022,16:15:04:801,145.7599487,
6/7/2022,16:16:04:801,142.8196564,
6/7/2022,16:17:04:801,140.4602051,
6/7/2022,16:18:04:801,138.9129333,
6/7/2022,16:19:04:801,137.3345795,
6/7/2022,16:20:04:801,136.3818359,
6/7/2022,16:21:04:801,135.9639282,
6/7/2022,16:22:04:801,135.2649231,
6/7/2022,16:23:04:801,134.3843231,
6/7/2022,16:24:04:801,133.5970154,
6/7/2022,16:25:04:801,133.5820923,
6/7/2022,16:26:04:801,133.1753693,
6/7/2022,16:27:04:801,132.8407898,
6/7/2022,16:28:04:801,132.7897949,
6/7/2022,16:29:04:801,131.7786102,
6/7/2022,16:30:04:801,131.6865692,
6/7/2022,16:31:04:801,131.9365692,
6/7/2022,16:32:04:801,130.8718872,
6/7/2022,16:33:04:801,130.8208923,
6/7/2022,16:34:04:801,130.3743744,
6/7/2022,16:35:04:801,130.1529846,
6/7/2022,16:36:04:801,130.0360718,
6/7/2022,16:37:04:801,129.8868103,
6/7/2022,16:38:04:801,129.3694,
6/7/2022,16:39:04:801,129.1641846,
6/7/2022,16:40:04:801,128.2960205,
6/7/2022,16:41:04:801,128.5696564,
6/7/2022,16:42:04:801,127.4875641,
6/7/2022,16:43:04:801,127.9962692,
6/7/2022,16:44:04:801,127.5398026,
6/7/2022,16:45:04:801,127.7835846,
6/7/2022,16:46:04:801,127.2164154,
6/7/2022,16:47:04:801,127.1903,
6/7/2022,16:48:04:801,126.7201462,
6/7/2022,16:49:04:801,126.7101974,
6/7/2022,16:50:04:801,126.8059692,
6/7/2022,16:51:04:801,125.8806,
6/7/2022,16:52:04:801,126.0621872,
6/7/2022,16:53:04:801,126.3445282,
6/7/2022,16:54:04:801,125.7077103,
6/7/2022,16:55:04:802,125.4241257,
6/7/2022,16:56:04:801,126.0398026,
6/7/2022,16:57:04:801,125.4962692,
6/7/2022,16:58:04:801,125.6218872,
6/7/2022,16:58:13:355,24.25995064,
6/7/2022,16:58:13:405,16.45771217,
6/7/2022,16:58:13:455,14.99875641,
6/7/2022,16:58:13:505,14.76119423,
6/7/2022,16:58:13:555,14.61442757,
6/7/2022,16:58:13:605,14.59950256,
6/7/2022,16:58:13:655,14.60074615,
6/7/2022,16:58:13:705,14.63681602,
6/7/2022,16:58:13:755,14.70149231,
6/7/2022,16:58:13:805,14.8196516,
6/7/2022,16:58:13:855,14.71766186,
6/7/2022,16:58:13:905,14.44029808,
6/7/2022,16:58:13:955,14.7574625,
6/7/2022,16:58:14:005,14.99004936,
6/7/2022,16:58:14:055,14.95646763,
6/7/2022,16:58:14:105,15.09950256,
6/7/2022,16:58:14:155,14.95895481,
6/7/2022,16:58:14:205,14.82711411,
6/7/2022,16:58:14:255,14.75124359,
6/7/2022,16:58:14:305,14.9452734,
6/7/2022,16:58:14:355,14.85820866,
6/7/2022,16:58:14:405,14.48631859,
6/7/2022,16:58:14:455,14.38059711,
6/7/2022,16:58:14:505,14.53482628,
6/7/2022,16:58:14:555,14.77363205,
6/7/2022,16:58:14:605,14.66293526,
6/7/2022,16:58:14:655,14.96268654,
6/7/2022,16:58:14:705,14.88184071,
6/7/2022,16:58:14:755,14.68407917,
6/7/2022,16:58:14:805,14.92164135,
6/7/2022,16:58:14:855,15.1878109,
6/7/2022,16:58:14:905,15.20398045,
6/7/2022,16:58:14:955,14.74378109,
6/7/2022,16:58:15:005,14.84079647,
6/7/2022,16:58:15:055,14.92288589,
6/7/2022,16:58:15:105,14.9378109,
6/7/2022,16:58:15:155,14.85820866,
6/7/2022,16:58:15:205,14.6878109,
6/7/2022,16:58:15:255,14.63930321,
6/7/2022,16:58:15:305,14.30970192,
6/7/2022,16:58:15:355,14.57462692,
6/7/2022,16:58:15:405,14.98631859,
6/7/2022,16:58:15:455,14.87189102,
6/7/2022,16:58:15:505,14.8208952,
6/7/2022,16:58:15:555,14.80099487,
6/7/2022,16:58:15:605,14.91417885,
6/7/2022,16:58:15:655,14.89925385,
6/7/2022,16:58:15:705,14.81094551,
6/7/2022,16:58:15:755,14.63059711,
6/7/2022,16:58:15:805,14.87935352,
6/7/2022,16:58:15:855,15.01865673,
6/7/2022,16:58:15:905,14.86194038,
6/7/2022,16:58:15:955,14.76243782,
6/7/2022,16:58:16:005,14.61194038,
6/7/2022,16:58:16:055,14.77238846,
6/7/2022,16:58:16:105,14.64179134,
6/7/2022,16:58:16:155,14.49378109,
6/7/2022,16:58:16:205,14.52736282,
6/7/2022,16:58:16:255,14.71393013,
6/7/2022,16:58:16:305,14.99378109,
6/7/2022,16:58:16:355,14.78980064,
6/7/2022,16:59:16:355,14.40174103,
6/7/2022,17:00:16:355,14.7972641,
6/7/2022,17:01:16:355,14.52985096,
6/7/2022,17:02:16:355,14.97636795,
6/7/2022,17:03:16:355,14.68532372,
6/7/2022,17:04:16:355,14.37686539,
6/7/2022,17:05:16:355,14.49502468,
6/7/2022,17:06:16:355,14.48009968,
6/7/2022,17:07:16:355,14.50124359,
6/7/2022,17:08:16:355,14.81343269,
6/7/2022,17:09:16:355,14.51865673,
6/7/2022,17:10:16:355,14.235075,
6/7/2022,17:11:16:355,14.57711411,
6/7/2022,17:12:16:355,14.73134327,
6/7/2022,17:13:16:355,14.69029808,
6/7/2022,17:14:16:355,14.91915417,
6/7/2022,17:15:16:355,14.80597019,
6/7/2022,17:16:16:355,14.83084583,
6/7/2022,17:17:16:355,14.59452724,
6/7/2022,17:18:16:355,14.7972641,
6/7/2022,17:19:16:355,14.3743782,
6/7/2022,17:20:16:355,14.56343269,
6/7/2022,17:21:16:355,14.70024872,
6/7/2022,17:22:16:355,14.53731346,
6/7/2022,17:23:16:355,14.67661667,
6/7/2022,17:24:16:355,14.27860737,
6/7/2022,17:25:16:355,14.45398045,
6/7/2022,17:26:16:355,14.11567211,
6/7/2022,17:27:16:355,14.54228878,
6/7/2022,17:28:16:355,14.56343269,
6/7/2022,17:29:16:355,14.61194038,
6/7/2022,17:30:16:355,14.50621891,
6/7/2022,17:31:16:355,14.25870609,
6/7/2022,17:32:16:355,14.29228878,
6/7/2022,17:32:51:201,227.75,
6/7/2022,17:32:51:251,1034.2948,
6/7/2022,17:32:51:301,1379.373169,
6/7/2022,17:32:51:351,1415.095825,
6/7/2022,17:32:51:401,1270.559692,
6/7/2022,17:32:51:451,999.258728,
6/7/2022,17:32:51:501,859.1019897,
6/7/2022,17:32:51:551,828.8109741,
6/7/2022,17:32:51:601,825.6231079,
6/7/2022,17:32:51:651,828.6530151,
6/7/2022,17:32:51:701,829.3768921,
6/7/2022,17:32:51:751,830.407959,
6/7/2022,17:32:51:801,829.2525024,
6/7/2022,17:32:51:851,825.9353027,
6/7/2022,17:32:51:901,821.390564,
6/7/2022,17:32:51:951,812.5733643,
6/7/2022,17:32:52:001,802.7686768,
6/7/2022,17:32:52:051,787.0198975,
6/7/2022,17:32:52:101,765.6928101,
6/7/2022,17:32:52:151,732.0323486,
6/7/2022,17:32:52:201,681.4204102,
6/7/2022,17:32:52:251,597.6380615,
6/7/2022,17:32:52:301,460.7885437,
6/7/2022,17:32:52:351,323.9054871,
6/7/2022,17:32:52:401,246.1703949,
6/7/2022,17:32:52:451,209.4950256,
6/7/2022,17:32:52:501,192.156723,
6/7/2022,17:32:52:551,181.3656769,
6/7/2022,17:32:52:601,174.9328308,
6/7/2022,17:32:52:651,169.5397949,
6/7/2022,17:32:52:701,165.4850769,
6/7/2022,17:32:52:751,163.0895538,
6/7/2022,17:32:52:801,160.9639282,
6/7/2022,17:32:52:851,159.527359,
6/7/2022,17:32:52:902,157.7549744,
6/7/2022,17:32:52:951,156.7873077,
6/7/2022,17:32:53:001,156.3097076,
6/7/2022,17:32:53:051,156.0733795,
6/7/2022,17:32:53:101,154.7748718,
6/7/2022,17:32:53:151,154.2350769,
6/7/2022,17:32:53:201,153.6281128,
6/7/2022,17:32:53:251,153.7587128,
6/7/2022,17:32:53:301,153.2736359,
6/7/2022,17:32:53:351,153.093277,
6/7/2022,17:32:53:401,152.6330872,
6/7/2022,17:32:53:451,152.8407898,
6/7/2022,17:32:53:501,152.684082,
6/7/2022,17:32:53:551,152.6542358,
6/7/2022,17:32:53:601,152.0970154,
6/7/2022,17:32:53:651,151.9863129,
6/7/2022,17:32:53:701,151.5945282,
6/7/2022,17:32:53:751,151.7935333,
6/7/2022,17:32:53:801,151.8196564,
6/7/2022,17:32:53:851,151.8681641,
6/7/2022,17:32:53:901,151.9863129,
6/7/2022,17:32:53:951,151.9029846,
6/7/2022,17:32:54:001,151.7674103,
6/7/2022,17:32:54:051,151.9527435,
6/7/2022,17:32:54:101,151.8619385,
6/7/2022,17:32:54:151,151.8271179,
6/7/2022,17:32:54:201,151.646759,
6/7/2022,17:33:54:201,162.1243744,
6/7/2022,17:34:54:201,151.0037384,
6/7/2022,17:35:54:201,150.8457642,
6/7/2022,17:36:54:201,151.1604462,
6/7/2022,17:37:54:201,152.1231384,
6/7/2022,17:38:54:201,153.6542358,
6/7/2022,17:39:54:201,152.5758667,
6/7/2022,17:40:54:201,148.7064667,
6/7/2022,17:41:54:201,145.3246307,
6/7/2022,17:42:54:201,143.5696564,
6/7/2022,17:43:54:201,143.7288513,
6/7/2022,17:44:54:201,143.8768616,
6/7/2022,17:45:54:201,144.9216461,
6/7/2022,17:46:54:201,146.6654205,
6/7/2022,17:47:54:201,146.4477539,
6/7/2022,17:48:54:201,143.4303436,
6/7/2022,17:49:54:201,140.6890564,
6/7/2022,17:50:54:201,139.1654205,
6/7/2022,17:51:54:201,136.9925385,
6/7/2022,17:52:54:201,136.0248718,
6/7/2022,17:53:54:201,135.5236359,
6/7/2022,17:54:54:201,134.9552307,
