Date,Time (UTC),Active Power L1 (W),Reactive Power L1 (Var),Active Power L3 (W),,,
6/8/2022,00:00:04:735,392.6123047,82.57152557,-0.089555725,,,
6/8/2022,00:01:04:735,388.0897217,82.19441986,-0.313445032,,,
6/8/2022,00:02:04:735,385.1343994,82.65670776,-0.044777863,,,
6/8/2022,00:03:04:736,383.3432922,81.87806702,-0.089555725,,,
6/8/2022,00:04:04:736,388.895752,89.68227386,0.223889321,,,
6/8/2022,00:05:04:736,404.164978,90.59496307,-0.089555725,,,
6/8/2022,00:06:04:737,385.4478455,90.2681427,0,,,
6/8/2022,00:07:04:738,381.8656006,90.13185883,-0.223889321,,,
6/8/2022,00:08:04:738,379.9849548,80.59309387,0.179111451,,,
6/8/2022,00:09:04:738,382.6716003,85.56117249,0,,,
6/8/2022,00:10:04:739,388.4031677,89.26806641,-0.134333581,,,
6/8/2022,00:11:04:739,384.0597229,87.23791504,0,,,
6/8/2022,00:12:04:739,380.4775085,86.91262054,-0.313445032,,,
6/8/2022,00:13:04:740,379.6715088,80.72631836,-0.044777863,,,
6/8/2022,00:14:04:741,381.5969543,75.26834869,-0.179111451,,,
6/8/2022,00:15:04:742,378.7311707,85.13336945,-0.268667161,,,
6/8/2022,00:16:04:743,313.9823608,86.88087463,-0.134333581,,,
6/8/2022,00:17:04:744,319.2661743,91.84754181,-0.358222902,,,
6/8/2022,00:18:04:744,319.5348206,91.73373413,-0.179111451,,,
6/8/2022,00:19:02:484,419.7029114,79.66021729,0.044777863,,,
6/8/2022,00:19:02:535,421.6283569,85.65324402,-0.134333581,,,
6/8/2022,00:19:02:585,415.5385742,97.54911804,-0.179111451,,,
6/8/2022,00:19:02:635,408.3293152,92.05576324,-0.089555725,,,
6/8/2022,00:19:02:685,405.2844238,89.52301025,-0.089555725,,,
6/8/2022,00:19:02:735,409.6278992,85.68898773,-0.044777863,,,
6/8/2022,00:19:02:785,413.9265747,83.99143219,-0.179111451,,,
6/8/2022,00:19:02:835,419.5238037,82.16150665,-0.179111451,,,
6/8/2022,00:19:02:885,417.5535583,96.55704498,-0.223889321,,,
6/8/2022,00:19:02:935,411.5085449,91.70724487,-0.313445032,,,
6/8/2022,00:19:02:985,407.4785461,85.34054565,-0.268667161,,,
6/8/2022,00:19:03:035,404.7471008,90.79932404,-0.179111451,,,
6/8/2022,00:19:03:085,403.4037781,78.61987305,0,,,
6/8/2022,00:19:03:135,403.7619934,80.8944397,0.044777863,,,
6/8/2022,00:19:03:185,403.7619934,85.37953186,0,,,
6/8/2022,00:19:03:235,403.8963318,74.72226715,-0.134333581,,,
6/8/2022,00:19:03:285,409.8070068,76.55828857,-0.492556483,,,
6/8/2022,00:19:03:335,410.2995605,86.20565796,-0.313445032,,,
6/8/2022,00:19:03:385,407.9263306,82.69717407,-0.089555725,,,
6/8/2022,00:19:03:435,407.4337769,104.7932739,0,,,
6/8/2022,00:19:03:485,407.6128845,77.40878296,0.044777863,,,
6/8/2022,00:19:03:535,409.3592224,89.71279144,0.223889321,,,
6/8/2022,00:19:03:585,414.1056824,81.90068817,0.179111451,,,
6/8/2022,00:19:03:635,417.3296814,135.5372162,-0.134333581,,,
6/8/2022,00:19:03:686,400.4484253,117.3383179,-0.179111451,,,
6/8/2022,00:19:03:737,382.8059387,109.6084061,-0.044777863,,,
6/8/2022,00:19:03:788,369.1487122,103.760849,0.089555725,,,
6/8/2022,00:19:03:837,366.6859131,81.35446167,0.268667161,,,
6/8/2022,00:19:03:887,374.342926,77.93676758,0.313445032,,,
6/8/2022,00:19:03:938,382.1790466,73.80741882,0.179111451,,,
6/8/2022,00:19:03:988,391.8958435,77.76279449,-0.134333581,,,
6/8/2022,00:19:04:038,398.7020874,81.13409424,-0.268667161,,,
6/8/2022,00:19:04:088,400.09021,84.11975098,-0.313445032,,,
6/8/2022,00:19:04:138,398.7916565,91.43958282,-0.179111451,,,
6/8/2022,00:19:04:188,397.6722107,92.94890594,-0.089555725,,,
6/8/2022,00:19:04:238,396.8214111,94.29534149,0.044777863,,,
6/8/2022,00:19:04:288,396.2393188,96.1375885,0,,,
6/8/2022,00:19:04:338,395.2989807,89.58878326,-0.089555725,,,
6/8/2022,00:19:04:388,395.34375,83.10735321,-0.179111451,,,
6/8/2022,00:19:04:438,396.0154114,91.95088196,-0.403000772,,,
6/8/2022,00:19:04:488,395.6124268,90.95773315,-0.403000772,,,
6/8/2022,00:19:04:538,396.7318726,89.57863617,-0.358222902,,,
6/8/2022,00:19:04:588,399.1051025,82.88374329,-0.447778642,,,
6/8/2022,00:19:04:638,401.9260864,86.29650116,-0.313445032,,,
6/8/2022,00:19:04:688,403.3589783,72.65088654,-0.179111451,,,
6/8/2022,00:19:04:738,409.9413452,86.32309723,-0.179111451,,,
6/8/2022,00:19:04:788,408.687561,87.45040894,-0.179111451,,,
6/8/2022,00:19:04:838,404.164978,87.34598541,-0.179111451,,,
6/8/2022,00:19:04:888,401.0305481,81.83912659,-0.179111451,,,
6/8/2022,00:19:04:938,398.8364258,86.36481476,-0.044777863,,,
6/8/2022,00:19:04:988,397.2244263,89.39523315,0,,,
6/8/2022,00:19:05:038,397.5378723,92.08177185,-0.179111451,,,
6/8/2022,00:19:05:088,397.0453186,87.99243927,-0.268667161,,,
6/8/2022,00:19:05:138,396.5079651,92.76255798,-0.134333581,,,
6/8/2022,00:19:05:188,396.1049805,89.67916107,-0.134333581,,,
6/8/2022,00:19:05:238,390.0151978,91.82662964,-0.313445032,,,
6/8/2022,00:19:05:288,387.597168,87.16355133,-0.179111451,,,
6/8/2022,00:19:05:338,392.1645203,92.38500977,-0.134333581,,,
6/8/2022,00:19:05:388,393.9108582,89.31101227,-0.089555725,,,
6/8/2022,00:19:05:438,395.9706421,90.59779358,0.044777863,,,
6/8/2022,00:19:05:488,396.6870728,86.98803711,0.044777863,,,
6/8/2022,00:20:05:488,343.2670898,94.76464081,-0.358222902,,,
6/8/2022,00:21:05:488,332.4308472,80.94761658,-0.179111451,,,
6/8/2022,00:22:05:491,396.194519,73.17053223,0.179111451,,,
6/8/2022,00:23:05:491,371.8353577,68.82190704,-0.358222902,,,
6/8/2022,00:24:05:491,371.9249268,71.92347717,0.044777863,,,
6/8/2022,00:25:05:492,380.7013855,71.46552277,0.179111451,,,
6/8/2022,00:26:05:493,369.7308044,68.69550323,0.044777863,,,
6/8/2022,00:27:05:493,365.6112366,75.82609558,-0.179111451,,,
6/8/2022,00:28:05:494,367.894928,72.42770386,-0.403000772,,,
6/8/2022,00:29:05:494,369.0591431,66.04497528,-0.179111451,,,
6/8/2022,00:29:37:886,470.7496643,90.79846954,-0.223889321,,,
6/8/2022,00:29:37:937,606.0683594,124.200386,0.044777863,,,
6/8/2022,00:29:37:987,648.5177612,102.4305954,0.089555725,,,
6/8/2022,00:29:38:038,591.9633179,85.52122498,-0.223889321,,,
6/8/2022,00:29:38:088,517.005188,112.055336,-0.223889321,,,
6/8/2022,00:29:38:138,458.3461914,117.4573517,-0.044777863,,,
6/8/2022,00:29:38:188,419.4790039,108.2602692,0.134333581,,,
6/8/2022,00:29:38:238,396.3736267,99.727005,0.089555725,,,
6/8/2022,00:29:38:288,384.0149536,92.31382751,-0.089555725,,,
6/8/2022,00:29:38:338,386.6120605,86.91293335,-0.179111451,,,
6/8/2022,00:29:38:389,479.0783386,66.43032837,-0.044777863,,,
6/8/2022,00:29:38:438,583.7689819,111.3728409,0.134333581,,,
6/8/2022,00:29:38:488,600.6054688,11.1013813,0.179111451,,,
6/8/2022,00:29:38:538,541.1852417,107.7090378,0.044777863,,,
6/8/2022,00:29:38:588,477.9141235,116.8147202,0,,,
6/8/2022,00:29:38:638,432.6437073,105.3927002,-0.044777863,,,
6/8/2022,00:29:38:688,404.3440857,97.98365784,-0.044777863,,,
6/8/2022,00:29:38:738,395.657196,88.35205078,-0.179111451,,,
6/8/2022,00:29:38:788,461.7045288,19.62226105,-0.268667161,,,
6/8/2022,00:29:38:838,560.932312,93.84699249,-0.358222902,,,
6/8/2022,00:29:38:888,623.9794922,123.9467468,-0.223889321,,,
6/8/2022,00:29:38:938,643.2787476,78.45891571,-0.223889321,,,
6/8/2022,00:29:38:988,604.5458984,63.02315903,-0.179111451,,,
6/8/2022,00:29:39:038,533.6177979,113.4242096,-0.179111451,,,
6/8/2022,00:29:39:088,470.8392334,129.4145966,-0.268667161,,,
6/8/2022,00:29:39:138,427.6286011,116.2922211,-0.044777863,,,
6/8/2022,00:29:39:188,431.5690308,96.79141235,0,,,
6/8/2022,00:29:39:238,529.8116455,104.2430649,0.089555725,,,
6/8/2022,00:29:39:288,601.4562378,129.0639496,0.044777863,,,
6/8/2022,00:29:39:338,607.3669434,53.96209717,0.044777863,,,
6/8/2022,00:29:39:388,544.0510254,102.5292511,0.089555725,,,
6/8/2022,00:29:39:438,479.0783386,115.9390717,0.134333581,,,
6/8/2022,00:29:39:488,433.4049377,100.3927155,0.313445032,,,
6/8/2022,00:29:39:538,407.7472229,96.43591309,0.313445032,,,
6/8/2022,00:29:39:588,414.1056824,114.8542328,0.223889321,,,
6/8/2022,00:29:39:638,511.9005127,86.75841522,0.044777863,,,
6/8/2022,00:29:39:688,592.366333,121.1359787,-0.179111451,,,
6/8/2022,00:29:39:738,605.7549438,24.71654892,-0.179111451,,,
6/8/2022,00:29:39:788,545.9765015,87.80437469,-0.179111451,,,
6/8/2022,00:29:39:838,481.9441223,103.3845978,-0.223889321,,,
6/8/2022,00:29:39:888,435.3303833,111.6051102,-0.358222902,,,
6/8/2022,00:29:39:938,406.2695618,101.94944,-0.313445032,,,
6/8/2022,00:29:39:988,440.0768433,60.08322144,-0.313445032,,,
6/8/2022,00:29:40:038,540.2896729,91.84191132,-0.358222902,,,
6/8/2022,00:29:40:088,605.8892822,129.1161957,-0.179111451,,,
6/8/2022,00:29:40:138,606.78479,56.32642746,-0.044777863,,,
6/8/2022,00:29:40:188,542.6181641,106.8360825,-0.313445032,,,
6/8/2022,00:29:40:240,479.6604614,117.671814,-0.223889321,,,
6/8/2022,00:29:40:289,435.1512756,112.2831879,-0.179111451,,,
6/8/2022,00:29:40:339,415.4937744,97.54904938,-0.134333581,,,
6/8/2022,00:29:40:389,487.0488281,58.33181381,0,,,
6/8/2022,00:29:40:439,567.6937256,95.36102295,0.134333581,,,
6/8/2022,00:29:40:489,610.456604,116.8117676,0,,,
6/8/2022,00:29:40:539,613.6358032,36.03996277,-0.223889321,,,
6/8/2022,00:29:40:589,553.18573,95.34403229,-0.223889321,,,
6/8/2022,00:29:40:639,486.1532593,108.5660172,0.044777863,,,
6/8/2022,00:29:40:689,437.5245056,107.7498016,-0.179111451,,,
6/8/2022,00:29:40:739,407.2546692,100.5995941,-0.313445032,,,
6/8/2022,00:29:40:789,432.1063843,72.37152863,-0.223889321,,,
6/8/2022,00:29:40:839,527.7070923,90.67631531,-0.223889321,,,
6/8/2022,00:29:40:889,589.8140259,148.5084076,-0.268667161,,,
6/8/2022,00:29:41:016,488.1682739,111.5864716,-0.134333581,,,
6/8/2022,00:29:41:067,434.972168,108.5745697,-0.179111451,,,
6/8/2022,00:29:41:118,407.1203308,102.0864487,-0.268667161,,,
6/8/2022,00:29:41:168,444.9128418,51.0313797,-0.358222902,,,
6/8/2022,00:29:41:218,537.4238892,81.8482666,-0.089555725,,,
6/8/2022,00:29:41:268,593.3962402,117.2278442,0.403000772,,,
6/8/2022,00:29:41:318,580.1419678,92.59067535,0.403000772,,,
6/8/2022,00:29:41:369,516.4230957,105.1096268,0,,,
6/8/2022,00:29:41:419,459.6447754,102.8159943,-0.134333581,,,
6/8/2022,00:29:41:469,421.2253418,97.2909317,-0.223889321,,,
6/8/2022,00:29:41:519,401.0753174,86.11471558,-0.223889321,,,
6/8/2022,00:29:41:569,457.8984375,86.15693665,-0.134333581,,,
6/8/2022,00:29:41:619,548.8870239,102.1876526,-0.179111451,,,
6/8/2022,00:29:41:669,595.3664551,157.5963745,-0.358222902,,,
6/8/2022,00:29:41:719,568.2758789,84.85395813,-0.447778642,,,
6/8/2022,00:29:41:769,504.6912842,109.2984543,-0.358222902,,,
6/8/2022,00:29:41:819,451.539978,108.8976822,-0.044777863,,,
6/8/2022,00:29:41:869,416.7475586,107.6374054,0.179111451,,,
6/8/2022,00:29:41:919,429.7779236,47.62388229,0.089555725,,,
6/8/2022,00:29:41:969,519.1993408,77.00046539,-0.044777863,,,
6/8/2022,00:29:42:019,583.545105,107.8162308,-0.044777863,,,
6/8/2022,00:29:42:069,576.6045532,40.89119339,0.089555725,,,
6/8/2022,00:29:42:119,526.9458618,83.70721436,0.044777863,,,
6/8/2022,00:29:42:169,472.0930176,104.6865768,0,,,
6/8/2022,00:29:42:219,430.5839233,100.3024368,-0.134333581,,,
6/8/2022,00:29:42:269,405.0157776,88.31315613,-0.403000772,,,
6/8/2022,00:29:42:319,452.4355164,19.96077728,-0.492556483,,,
6/8/2022,00:29:42:369,533.8864746,66.03227997,-0.313445032,,,
6/8/2022,00:29:42:419,578.7539063,133.9421387,-0.268667161,,,
6/8/2022,00:29:42:469,546.4242554,77.55442047,-0.223889321,,,
6/8/2022,00:29:42:519,488.7951355,108.0610657,0,,,
6/8/2022,00:29:42:570,442.4500732,118.5196838,0,,,
6/8/2022,00:29:42:619,411.1950989,109.1588287,0.089555725,,,
6/8/2022,00:29:42:669,411.284668,118.0728378,0.089555725,,,
6/8/2022,00:29:42:719,493.9446106,76.34719086,0.134333581,,,
6/8/2022,00:29:42:769,565.1414185,106.8997726,0,,,
6/8/2022,00:29:42:819,575.2612305,48.46995163,-0.044777863,,,
6/8/2022,00:29:42:869,523.9458008,91.16664124,-0.134333581,,,
6/8/2022,00:29:42:919,466.6748962,114.8743973,-0.044777863,,,
6/8/2022,00:29:42:970,427.5838013,102.6949997,-0.134333581,,,
6/8/2022,00:29:43:020,412.6279907,88.03884888,-0.223889321,,,
6/8/2022,00:29:43:071,469.6302185,10.45072651,-0.403000772,,,
6/8/2022,00:29:43:120,545.8421631,64.53704834,-0.626890063,,,
6/8/2022,00:29:43:170,574.2313232,77.43643188,-0.403000772,,,
6/8/2022,00:29:43:220,529.9459839,73.91716003,-0.447778642,,,
6/8/2022,00:29:43:270,473.2572327,111.718338,-0.403000772,,,
6/8/2022,00:29:43:320,430.449585,110.4491653,-0.358222902,,,
6/8/2022,00:29:43:370,403.5828857,102.8736572,-0.179111451,,,
6/8/2022,00:29:43:420,388.0897217,96.18890381,0.044777863,,,
6/8/2022,00:29:43:470,431.4794922,40.35414886,0,,,
6/8/2022,00:29:43:520,526.8115845,75.52242279,-0.134333581,,,
6/8/2022,00:29:43:571,578.8881836,140.4773254,-0.179111451,,,
6/8/2022,00:29:43:620,558.2456055,60.30450058,-0.223889321,,,
6/8/2022,00:29:43:670,509.9302979,105.9546356,-0.134333581,,,
6/8/2022,00:29:43:720,460.271637,112.1515808,-0.044777863,,,
6/8/2022,00:29:43:770,423.1508179,100.0300369,-0.089555725,,,
6/8/2022,00:29:43:820,400.7171021,91.41849518,-0.179111451,,,
6/8/2022,00:29:43:871,387.2837219,84.01413727,-0.134333581,,,
6/8/2022,00:29:43:920,379.0446167,76.83934021,-0.089555725,,,
6/8/2022,00:29:43:971,375.0593872,75.26368713,0,,,
6/8/2022,00:29:44:021,375.1041565,73.23204041,-0.044777863,,,
6/8/2022,00:30:44:022,371.0293579,76.25978088,-0.268667161,,,
6/8/2022,00:31:44:022,369.6412659,69.24971008,-0.089555725,,,
6/8/2022,00:32:44:022,301.0863342,85.35653687,-0.223889321,,,
6/8/2022,00:33:11:388,404.5679932,64.51564789,-0.044777863,,,
6/8/2022,00:33:11:438,418.2252502,66.94940948,0,,,
6/8/2022,00:33:11:488,419.8372498,75.23710632,-0.179111451,,,
6/8/2022,00:33:11:538,414.9116821,74.72078705,-0.223889321,,,
6/8/2022,00:33:11:588,413.5235596,71.58424377,-0.089555725,,,
6/8/2022,00:33:11:638,409.6726685,67.74993896,0.044777863,,,
6/8/2022,00:33:11:689,410.9712219,63.90543747,-0.134333581,,,
6/8/2022,00:33:11:740,421.9865723,64.39684296,-0.358222902,,,
6/8/2022,00:33:11:792,432.4645996,67.61806488,-0.403000772,,,
6/8/2022,00:33:11:841,440.0768433,69.9634552,-0.403000772,,,
6/8/2022,00:33:11:891,445.3158569,78.1084137,-0.268667161,,,
6/8/2022,00:33:11:941,444.644165,76.65074921,-0.313445032,,,
6/8/2022,00:33:11:991,435.4199524,84.65231323,-0.089555725,,,
6/8/2022,00:33:12:041,425.8822632,83.57207489,0.089555725,,,
6/8/2022,00:33:12:092,418.1356812,79.62302399,0.044777863,,,
6/8/2022,00:33:12:142,413.3892212,79.92415619,-0.134333581,,,
6/8/2022,00:33:12:192,413.6131287,83.77098846,-0.403000772,,,
6/8/2022,00:33:12:242,412.4488831,79.77973938,-0.358222902,,,
6/8/2022,00:33:12:292,410.4338989,83.44869232,-0.179111451,,,
6/8/2022,00:33:12:342,405.8665466,97.48925781,-0.044777863,,,
6/8/2022,00:33:12:392,403.2694397,69.3237915,-0.179111451,,,
6/8/2022,00:33:12:442,403.1798706,63.99074936,-0.313445032,,,
6/8/2022,00:33:12:492,403.0455322,68.31676483,-0.626890063,,,
6/8/2022,00:33:12:542,403.1798706,69.74854279,-0.582112193,,,
6/8/2022,00:33:12:592,404.7471008,63.77923584,-0.403000772,,,
6/8/2022,00:33:12:642,416.1654663,64.30374908,-0.223889321,,,
6/8/2022,00:33:12:692,428.8823547,69.3682785,-0.089555725,,,
6/8/2022,00:33:12:742,434.6587219,69.72660065,0.089555725,,,
6/8/2022,00:33:12:792,437.8827209,79.21723175,0.134333581,,,
6/8/2022,00:33:12:842,433.8527222,98.2600174,-0.223889321,,,
6/8/2022,00:33:12:892,427.7629089,70.73886871,-0.403000772,,,
6/8/2022,00:33:12:942,429.3301392,81.58506012,-0.492556483,,,
6/8/2022,00:33:12:992,426.9121399,73.94482422,-0.626890063,,,
6/8/2022,00:33:13:042,427.2703552,71.17266083,-0.537334323,,,
6/8/2022,00:33:13:092,424.9866943,81.58509064,-0.223889321,,,
6/8/2022,00:33:13:142,422.0313416,73.2562027,-0.134333581,,,
6/8/2022,00:33:13:192,434.5243835,67.8613739,-0.268667161,,,
6/8/2022,00:33:13:242,447.6890564,64.35466766,-0.134333581,,,
6/8/2022,00:33:13:292,457.4954224,60.83668518,-0.134333581,,,
6/8/2022,00:33:13:342,463.9434509,64.24072266,-0.223889321,,,
6/8/2022,00:33:13:392,467.8391113,67.98903656,-0.179111451,,,
6/8/2022,00:33:13:442,469.7197876,68.04007721,-0.179111451,,,
6/8/2022,00:33:13:492,470.4362183,70.68399811,-0.134333581,,,
6/8/2022,00:33:13:542,470.3018799,73.18366241,-0.044777863,,,
6/8/2022,00:33:13:592,466.8540039,88.11250305,-0.044777863,,,
6/8/2022,00:33:13:642,463.1374207,77.37989807,0,,,
6/8/2022,00:33:13:692,457.7192993,82.49468231,0.089555725,,,
6/8/2022,00:33:13:742,454.0475159,78.43545532,0.044777863,,,
6/8/2022,00:33:13:792,447.9129639,81.03787994,-0.089555725,,,
6/8/2022,00:33:13:842,436.2707214,90.77297211,0.044777863,,,
6/8/2022,00:33:13:892,422.6582336,95.74172211,-0.044777863,,,
6/8/2022,00:33:13:942,414.1952209,78.30926514,0,,,
6/8/2022,00:33:13:992,404.2993164,95.59846497,0,,,
6/8/2022,00:33:14:042,385.000061,100.2888107,-0.179111451,,,
6/8/2022,00:33:14:092,370.9398193,77.12325287,-0.268667161,,,
6/8/2022,00:33:14:142,365.3425903,94.02454376,-0.403000772,,,
6/8/2022,00:33:14:192,356.2526855,87.6945343,-0.223889321,,,
6/8/2022,00:33:14:243,348.7747803,87.37267303,-0.268667161,,,
6/8/2022,00:33:14:292,346.4015503,75.82220459,-0.268667161,,,
6/8/2022,00:33:14:342,346.1328735,89.56476593,-0.179111451,,,
6/8/2022,00:33:14:392,343.670105,82.56293488,-0.134333581,,,
6/8/2022,00:34:14:392,369.1039124,77.68517303,-0.089555725,,,
6/8/2022,00:35:14:393,294.9517822,74.30634308,0.044777863,,,
6/8/2022,00:36:14:393,294.1457825,85.30316925,-0.134333581,,,
6/8/2022,00:37:14:393,294.8622131,80.46367645,0.044777863,,,
6/8/2022,00:38:14:393,297.4593506,93.67797089,-0.313445032,,,
6/8/2022,00:39:14:394,297.5041199,89.89832306,-0.313445032,,,
6/8/2022,00:40:14:394,299.6534424,84.79013824,-0.313445032,,,
6/8/2022,00:41:14:395,318.4601746,86.15122986,-0.537334323,,,
6/8/2022,00:42:14:396,330.5949707,83.09706879,0.089555725,,,
6/8/2022,00:43:14:396,327.5052795,83.63372803,0.313445032,,,
6/8/2022,00:44:14:397,312.2808228,83.36690521,-0.134333581,,,
6/8/2022,00:45:14:398,296.9667969,84.51939392,-0.134333581,,,
6/8/2022,00:46:14:397,323.2514038,84.98612213,-0.179111451,,,
6/8/2022,00:46:20:213,426.0613708,59.2225914,0,,,
6/8/2022,00:46:20:264,431.7033691,64.13134003,-0.134333581,,,
6/8/2022,00:46:20:315,435.4647217,69.81987,-0.089555725,,,
6/8/2022,00:46:20:366,437.3901672,70.53022766,-0.313445032,,,
6/8/2022,00:46:20:417,434.8378296,86.87034607,-0.358222902,,,
6/8/2022,00:46:20:467,423.7776794,103.1498718,-0.313445032,,,
6/8/2022,00:46:20:517,409.4039917,92.95858002,-0.268667161,,,
6/8/2022,00:46:20:568,399.6424255,83.19807434,-0.179111451,,,
6/8/2022,00:46:20:618,391.2689514,80.22127533,-0.223889321,,,
6/8/2022,00:46:20:669,388.4031677,74.97652435,-0.313445032,,,
6/8/2022,00:46:20:719,387.373291,78.9640274,-0.134333581,,,
6/8/2022,00:46:20:769,390.4181824,81.62091064,0,,,
6/8/2022,00:46:20:819,388.5823059,73.82092285,0,,,
6/8/2022,00:46:20:870,386.2538452,74.52084351,-0.089555725,,,
6/8/2022,00:46:20:922,383.8806152,92.13046265,-0.134333581,,,
6/8/2022,00:46:20:973,371.8353577,87.88570404,-0.447778642,,,
6/8/2022,00:46:21:024,355.1332397,88.93395233,-0.358222902,,,
6/8/2022,00:46:21:075,342.9536438,81.70484161,-0.492556483,,,
6/8/2022,00:46:21:125,336.774292,74.24357605,-0.626890063,,,
6/8/2022,00:46:21:176,332.6995239,86.99752808,-0.582112193,,,
6/8/2022,00:46:21:226,330.9084167,81.13059235,-0.223889321,,,
6/8/2022,00:46:21:277,330.8188477,77.22496033,0.044777863,,,
6/8/2022,00:46:21:327,330.415863,71.96482086,-0.044777863,,,
6/8/2022,00:46:21:377,328.6695251,91.59558868,-0.313445032,,,
6/8/2022,00:46:21:427,328.26651,85.67821503,-0.403000772,,,
6/8/2022,00:46:21:477,327.5500793,83.05433655,-0.492556483,,,
6/8/2022,00:46:21:527,326.7440491,82.0715332,-0.492556483,,,
6/8/2022,00:46:21:577,326.0276184,86.24922943,-0.492556483,,,
6/8/2022,00:46:21:627,325.579834,88.44496918,-0.268667161,,,
6/8/2022,00:46:21:677,325.4007263,83.15193176,-0.223889321,,,
6/8/2022,00:46:21:727,327.1022949,79.65690613,-0.537334323,,,
6/8/2022,00:46:21:777,333.0577393,69.66622162,-0.850779414,,,
6/8/2022,00:46:21:827,337.5803223,67.60543823,-0.716445804,,,
6/8/2022,00:46:21:877,338.4310913,76.0194397,-0.358222902,,,
6/8/2022,00:46:21:927,339.9535217,75.60590363,-0.268667161,,,
6/8/2022,00:46:21:977,365.3425903,51.72768021,-0.089555725,,,
6/8/2022,00:46:22:027,398.1647644,62.46377182,-0.223889321,,,
6/8/2022,00:46:22:077,402.5977783,109.1499329,-0.268667161,,,
6/8/2022,00:46:22:127,384.6418457,110.1037064,-0.268667161,,,
6/8/2022,00:46:22:177,367.6262512,95.77481079,-0.179111451,,,
6/8/2022,00:46:22:227,352.1331177,92.72730255,0.089555725,,,
6/8/2022,00:46:22:277,340.983429,91.26638031,0.358222902,,,
6/8/2022,00:46:22:327,335.0727539,86.40434265,0.537334323,,,
6/8/2022,00:46:22:377,331.8039551,97.83039093,0.268667161,,,
6/8/2022,00:46:22:427,330.3710632,87.89093781,0.179111451,,,
6/8/2022,00:46:22:477,333.2816467,83.39025116,0.223889321,,,
6/8/2022,00:46:22:527,338.7893066,74.16049194,0.044777863,,,
6/8/2022,00:46:22:577,359.6557922,56.44347,0,,,
6/8/2022,00:46:22:627,387.4180603,62.75483704,-0.134333581,,,
6/8/2022,00:46:22:677,386.1195068,85.85874939,-0.268667161,,,
6/8/2022,00:46:22:727,378.7311707,91.18915558,-0.268667161,,,
6/8/2022,00:46:22:777,372.1488037,85.15052795,-0.179111451,,,
6/8/2022,00:46:22:827,364.8052368,86.27112579,-0.134333581,,,
6/8/2022,00:46:22:877,354.32724,90.0191803,-0.447778642,,,
6/8/2022,00:46:22:927,352.2674561,92.80371857,-0.626890063,,,
6/8/2022,00:46:22:977,348.0135498,67.11346436,-0.716445804,,,
6/8/2022,00:46:23:027,344.6999817,78.90842438,-0.806001544,,,
6/8/2022,00:46:23:077,339.9983215,75.39946747,-0.626890063,,,
6/8/2022,00:46:23:127,339.8192139,82.7750473,-0.447778642,,,
6/8/2022,00:46:23:177,336.774292,82.14500427,-0.313445032,,,
6/8/2022,00:46:23:227,334.6697388,86.54640198,-0.268667161,,,
6/8/2022,00:47:23:227,314.922699,86.73649597,0,,,
6/8/2022,00:48:23:228,329.6994019,92.73116302,-0.044777863,,,
6/8/2022,00:49:23:229,332.0726318,96.85567474,-0.179111451,,,
6/8/2022,00:50:23:232,318.9079285,88.49832916,-0.089555725,,,
6/8/2022,00:51:23:232,310.1314697,97.09129333,-0.358222902,,,
6/8/2022,00:51:30:372,415.3594666,58.14256287,-0.537334323,,,
6/8/2022,00:51:30:423,424.9866943,74.30682373,-0.358222902,,,
6/8/2022,00:51:30:473,422.3895874,81.01287842,-0.268667161,,,
6/8/2022,00:51:30:523,421.0014648,79.34944153,-0.179111451,,,
6/8/2022,00:51:30:574,413.9265747,83.30635071,-0.179111451,,,
6/8/2022,00:51:30:623,402.3291016,79.6072464,-0.134333581,,,
6/8/2022,00:51:30:673,394.8511963,80.61737823,0.044777863,,,
6/8/2022,00:51:30:723,391.4928589,75.94704437,0.089555725,,,
6/8/2022,00:51:30:773,388.7166138,89.16333008,-0.089555725,,,
6/8/2022,00:51:30:823,388.4031677,77.96381378,-0.044777863,,,
6/8/2022,00:51:30:873,393.4183044,73.10592651,-0.223889321,,,
6/8/2022,00:51:30:923,400.8514404,70.30758667,-0.134333581,,,
6/8/2022,00:51:30:973,404.2993164,85.49562836,0,,,
6/8/2022,00:51:31:023,399.6871948,70.99079132,-0.179111451,,,
6/8/2022,00:51:31:073,396.5975342,72.20820618,-0.223889321,,,
6/8/2022,00:51:31:123,395.7467651,70.90000916,-0.403000772,,,
6/8/2022,00:51:31:173,395.881073,75.63624573,-0.492556483,,,
6/8/2022,00:51:31:223,402.8664246,68.45515442,-0.447778642,,,
6/8/2022,00:51:31:273,412.0011292,69.95724487,-0.179111451,,,
6/8/2022,00:51:31:323,410.5234375,65.74317932,-0.179111451,,,
6/8/2022,00:51:31:373,406.6725464,65.29457855,-0.134333581,,,
6/8/2022,00:51:31:423,409.0010071,79.31175232,-0.089555725,,,
6/8/2022,00:51:31:473,410.9264526,79.09506989,-0.179111451,,,
6/8/2022,00:51:31:523,410.2995605,73.60146332,-0.179111451,,,
6/8/2022,00:51:31:573,414.5982361,73.31349182,-0.179111451,,,
6/8/2022,00:51:31:623,418.5386963,67.66696167,-0.089555725,,,
6/8/2022,00:51:31:673,425.7926941,71.43691254,-0.044777863,,,
6/8/2022,00:51:31:723,431.3899231,68.68254089,-0.044777863,,,
6/8/2022,00:51:31:773,436.0916138,74.29196167,-0.044777863,,,
