Date,Time (UTC),Active Power L1 (W),Reactive Power L1 (Var),Active Power L3 (W)
6/1/2022,22:21:26:268,435.509491,97.86229706,-0.403000772
6/1/2022,22:21:26:318,428.8823547,77.51167297,-0.447778642
6/1/2022,22:21:26:368,428.6584778,91.95026398,-0.268667161
6/1/2022,22:21:26:418,432.2407227,79.15120697,-0.089555725
6/1/2022,22:21:26:468,439.2708435,84.51197052,-0.089555725
6/1/2022,22:21:26:518,445.9875183,83.8560257,-0.089555725
6/1/2022,22:21:26:568,451.0921936,78.27597809,-0.044777863
6/1/2022,22:21:26:618,454.987854,81.31429291,0
6/1/2022,22:21:26:668,457.5849915,79.77085114,0
6/1/2022,22:21:26:718,458.6148682,77.95715332,0.089555725
6/1/2022,22:21:26:768,458.6148682,79.34018707,0.223889321
6/1/2022,22:21:26:818,457.2715454,77.66120911,0.179111451
6/1/2022,22:21:26:868,457.1819763,81.60358429,-0.179111451
6/1/2022,22:21:26:918,454.4953003,96.67063141,-0.223889321
6/1/2022,22:21:26:968,440.0320435,80.61688995,-0.358222902
6/1/2022,22:21:27:018,439.4947205,82.83317566,-0.447778642
6/1/2022,22:21:27:068,443.7486267,90.80840302,-0.492556483
6/1/2022,22:21:27:118,446.7935181,82.7628479,-0.268667161
6/1/2022,22:21:27:168,447.5547485,78.05702209,-0.268667161
6/1/2022,22:21:27:218,447.1965027,94.1588974,-0.447778642
6/1/2022,22:21:27:268,444.4202881,89.06890869,-0.447778642
6/1/2022,22:21:27:318,442.8530579,88.78327942,-0.492556483
6/1/2022,22:21:27:368,441.0619507,93.91712952,-0.358222902
6/1/2022,22:21:27:418,441.2410583,84.3826828,-0.223889321
6/1/2022,22:21:27:468,443.47995,71.88800812,-0.134333581
6/1/2022,22:21:27:518,447.4204102,77.64743805,-0.089555725
6/1/2022,22:21:27:568,450.7339783,75.38280487,-0.134333581
6/1/2022,22:21:27:618,452.614624,81.929039,-0.179111451
6/1/2022,22:21:27:668,453.4654236,75.56377411,-0.313445032
6/1/2022,22:21:27:718,454.450531,76.33335114,-0.358222902
6/1/2022,22:21:27:768,454.0475159,81.47409821,-0.179111451
6/1/2022,22:21:34:689,353.2973328,70.41749573,-0.134333581
6/1/2022,22:21:34:739,346.9836731,97.51191711,0.044777863
6/1/2022,22:21:34:789,348.1478882,72.36633301,0.134333581
6/1/2022,22:21:34:839,351.5509949,75.18743896,0.179111451
6/1/2022,22:21:34:890,349.9389954,81.37715149,0.223889321
6/1/2022,22:21:34:941,342.0133057,91.32176208,0.179111451
6/1/2022,22:21:34:993,335.5653076,92.44608307,0.134333581
6/1/2022,22:21:35:043,331.8935242,91.53839111,-0.044777863
6/1/2022,22:21:35:094,332.0726318,66.73369598,-0.179111451
6/1/2022,22:21:35:145,348.6852112,74.20081329,-0.223889321
6/1/2022,22:21:35:196,361.4468994,77.15558624,-0.044777863
6/1/2022,22:21:35:249,370.4920349,67.8293457,-0.179111451
6/1/2022,22:21:35:299,378.0147095,98.75721741,-0.358222902
6/1/2022,22:21:35:349,381.5073853,77.10072327,-0.134333581
6/1/2022,22:21:35:399,380.3879395,91.47094727,0.089555725
6/1/2022,22:21:35:449,382.9402771,73.62393951,0.134333581
6/1/2022,22:21:35:500,398.3886414,72.2011261,0.044777863
6/1/2022,22:21:35:550,410.747345,68.09496307,0.089555725
6/1/2022,22:21:35:601,418.8969116,70.17015839,0
6/1/2022,22:21:35:650,421.941803,72.31298065,0.044777863
6/1/2022,22:21:35:700,421.2701416,80.12324524,-0.179111451
6/1/2022,22:21:35:750,412.6279907,83.97289276,-0.268667161
6/1/2022,22:21:35:800,405.2844238,89.03604889,-0.268667161
6/1/2022,22:21:35:850,403.3589783,79.02443695,-0.179111451
6/1/2022,22:21:35:900,406.8964539,87.256073,-0.268667161
6/1/2022,22:21:35:950,405.8217773,89.73419952,-0.403000772
6/1/2022,22:21:36:000,403.2246399,86.99051666,-0.268667161
6/1/2022,22:21:36:050,405.687439,70.4690094,-0.403000772
6/1/2022,22:21:36:100,410.1204529,74.78315735,-0.313445032
6/1/2022,22:21:36:150,412.2250061,84.79737091,-0.089555725
6/1/2022,22:21:36:200,411.4637756,88.08432007,0.089555725
6/1/2022,22:21:36:250,410.1204529,82.53948212,0.134333581
6/1/2022,22:21:36:300,408.2397766,77.90172577,0.134333581
6/1/2022,22:21:36:350,406.0904236,75.6423111,0.044777863
6/1/2022,22:21:36:400,403.9858704,82.8245163,0
6/1/2022,22:21:36:450,396.6423035,78.74212646,0
6/1/2022,22:21:36:500,396.5079651,75.15613556,0
6/1/2022,22:21:36:550,389.5674133,104.71875,0.089555725
6/1/2022,22:21:36:600,375.1937256,70.34127045,0
6/1/2022,22:21:36:650,367.8501282,80.02433777,-0.089555725
6/1/2022,22:21:36:700,358.7602234,99.24036407,-0.268667161
6/1/2022,22:21:36:750,360.1483459,82.59043884,-0.313445032
6/1/2022,22:21:36:800,355.4466858,100.8297729,-0.403000772
6/1/2022,22:21:36:850,355.7601318,87.35028839,-0.447778642
6/1/2022,22:21:36:900,352.177887,107.2324371,-0.268667161
6/1/2022,22:21:36:950,358.3572388,84.19527435,-0.134333581
6/1/2022,22:21:37:000,359.3871155,95.74940491,-0.179111451
6/1/2022,22:21:37:050,360.4170227,106.7071991,-0.268667161
6/1/2022,22:21:37:100,364.2679138,87.05634308,-0.358222902
6/1/2022,22:21:37:150,365.9694824,103.7784424,-0.447778642
6/1/2022,22:21:37:200,364.8500366,83.98854065,-0.044777863
6/1/2022,22:21:37:250,368.969574,84.76359558,0
6/1/2022,22:21:37:300,369.0591431,83.83730316,-0.179111451
6/1/2022,22:21:37:350,369.6860352,87.21713257,-0.223889321
6/1/2022,22:21:37:400,369.1487122,67.99375916,-0.403000772
6/1/2022,22:21:37:450,368.745697,89.95757294,-0.447778642
6/1/2022,22:21:37:500,370.3129272,76.35747528,-0.313445032
6/1/2022,22:21:37:550,370.9845886,91.67087555,-0.089555725
6/1/2022,22:21:37:600,374.6116028,94.31474304,0.089555725
6/1/2022,22:21:37:650,377.253479,92.59954071,-0.044777863
6/1/2022,22:21:37:700,375.1937256,76.92536163,0.089555725
6/1/2022,22:22:37:701,346.9388733,66.84475708,-0.134333581
6/1/2022,22:23:37:702,345.3716431,86.60133362,-0.134333581
6/1/2022,22:24:37:702,339.2818604,72.06383514,0.044777863
6/1/2022,22:25:37:702,362.7902527,67.08892059,0.089555725
6/1/2022,22:26:37:702,336.2817383,66.26812744,-0.089555725
6/1/2022,22:27:37:703,328.0874023,69.44556427,0.044777863
6/1/2022,22:28:37:703,347.431427,71.31381226,-0.313445032
6/1/2022,22:29:37:703,382.8059387,73.26395416,0.089555725
6/1/2022,22:29:51:542,482.8396912,60.32118607,0.268667161
6/1/2022,22:29:51:592,483.2427063,63.06966782,0.447778642
6/1/2022,22:29:51:643,483.5561523,64.43849945,0.403000772
6/1/2022,22:29:51:692,484.1830444,62.79555893,0.223889321
6/1/2022,22:29:51:742,483.8695984,59.2793541,0.223889321
6/1/2022,22:29:51:792,484.0487061,62.26934052,0.089555725
6/1/2022,22:29:51:842,483.6456909,62.88093567,-0.134333581
6/1/2022,22:29:51:892,483.2874756,56.90559006,-0.223889321
6/1/2022,22:29:51:942,484.4516907,55.71889877,-0.358222902
6/1/2022,22:29:51:992,484.4516907,53.97769928,-0.403000772
6/1/2022,22:29:52:042,485.0785828,55.79563904,-0.134333581
6/1/2022,22:29:52:092,487.8100281,60.13433075,-0.223889321
6/1/2022,22:29:52:142,487.9443665,57.2902565,0
6/1/2022,22:29:52:192,488.1682739,64.57021332,0.044777863
6/1/2022,22:29:52:242,489.332489,60.42184067,0.134333581
6/1/2022,22:29:52:293,490.7653809,66.02016449,0.313445032
6/1/2022,22:29:52:343,490.2280273,66.07230377,0.179111451
6/1/2022,22:29:52:393,488.4369202,79.25427246,-0.044777863
6/1/2022,22:29:52:443,477.7350159,83.47341156,-0.268667161
6/1/2022,22:29:52:493,463.1374207,59.66588593,-0.358222902
6/1/2022,22:29:52:543,452.1220703,79.08015442,-0.268667161
6/1/2022,22:29:52:594,441.420166,73.40477753,-0.223889321
6/1/2022,22:29:52:644,433.8079224,73.9997406,-0.044777863
6/1/2022,22:29:52:695,429.9570313,72.766922,0
6/1/2022,22:29:52:745,427.315155,68.69781494,-0.044777863
6/1/2022,22:29:52:795,425.7479248,65.48571777,0.044777863
6/1/2022,22:29:52:845,425.0762634,57.77833557,0.089555725
6/1/2022,22:29:52:896,425.1210327,66.06697845,0.179111451
6/1/2022,22:29:52:947,424.2254639,64.34645844,0.447778642
6/1/2022,22:29:52:998,423.4642334,62.12489319,0.671667933
6/1/2022,22:29:53:051,423.1060181,64.12017822,0.447778642
6/1/2022,22:29:53:101,424.315033,67.24979401,0.358222902
6/1/2022,22:29:53:151,425.7479248,70.50302887,0.134333581
6/1/2022,22:29:53:201,426.4195862,67.48368073,0.134333581
6/1/2022,22:29:53:251,426.0613708,70.70887756,0.179111451
6/1/2022,22:29:53:302,424.4941406,67.49567413,-0.044777863
6/1/2022,22:29:53:352,425.165802,65.3236618,-0.179111451
6/1/2022,22:29:53:402,426.1957092,64.90006256,-0.313445032
6/1/2022,22:29:53:452,427.7181396,72.3854599,-0.313445032
6/1/2022,22:29:53:502,425.9718018,68.74636841,-0.268667161
6/1/2022,22:29:53:552,427.5838013,46.58252716,-0.268667161
6/1/2022,22:29:53:602,441.7336121,59.43527603,-0.223889321
6/1/2022,22:29:53:652,451.3160706,60.6749115,-0.089555725
6/1/2022,22:29:53:702,458.3909912,56.83802414,-0.089555725
6/1/2022,22:29:53:752,456.7341919,58.56821823,-0.179111451
6/1/2022,22:29:53:802,451.0474243,74.21591949,-0.223889321
6/1/2022,22:29:53:852,444.1516113,60.87757874,-0.179111451
6/1/2022,22:29:53:902,438.73349,66.81764984,-0.268667161
6/1/2022,22:29:53:952,434.7482605,70.43547821,0
6/1/2022,22:29:54:003,432.5541687,75.18104553,0.179111451
6/1/2022,22:29:54:052,430.8078308,67.22637939,0.089555725
6/1/2022,22:29:54:102,431.4346924,65.40821838,-0.044777863
6/1/2022,22:29:54:152,431.9720459,67.48383331,-0.268667161
6/1/2022,22:29:54:202,430.6286926,72.18504333,-0.268667161
6/1/2022,22:29:54:253,429.1958008,72.53012848,-0.134333581
6/1/2022,22:29:54:304,430.763031,72.52967834,0
6/1/2022,22:29:54:355,431.7481384,65.75759125,-0.134333581
6/1/2022,22:29:54:406,430.6734924,68.94316864,-0.223889321
6/1/2022,22:29:54:457,429.0166931,60.34301758,-0.268667161
6/1/2022,22:29:54:508,428.3450317,64.99494171,-0.268667161
6/1/2022,22:29:54:561,428.6137085,65.44293213,-0.268667161
6/1/2022,22:30:54:561,387.910614,69.84191895,-0.313445032
6/1/2022,22:31:08:768,488.0339355,60.80036926,-0.044777863
6/1/2022,22:31:08:818,485.2576904,73.71538544,0
6/1/2022,22:31:08:868,476.3468933,66.80695343,0.089555725
6/1/2022,22:31:08:918,462.8687744,56.53843689,0.134333581
6/1/2022,22:31:08:968,460.3164368,66.05088043,0
6/1/2022,22:31:09:018,463.8986511,63.8495636,-0.268667161
6/1/2022,22:31:09:068,476.526001,62.63071442,-0.358222902
6/1/2022,22:31:09:118,487.8100281,59.04084396,-0.403000772
6/1/2022,22:31:09:169,494.4371643,63.77386475,-0.447778642
6/1/2022,22:31:09:219,498.8253784,61.53066635,-0.268667161
6/1/2022,22:31:09:269,500.3478394,60.19854736,-0.313445032
6/1/2022,22:31:09:319,499.0492859,59.80247879,-0.179111451
6/1/2022,22:31:09:369,495.0192871,56.02614212,-0.134333581
6/1/2022,22:31:09:419,489.0638123,56.93003845,-0.223889321
6/1/2022,22:31:09:469,488.4816895,62.58269501,-0.179111451
6/1/2022,22:31:09:519,490.0041504,59.43727112,-0.044777863
6/1/2022,22:31:09:569,493.1833801,61.98033524,-0.179111451
6/1/2022,22:31:09:619,491.4370422,67.53688812,-0.358222902
6/1/2022,22:31:09:669,484.1830444,72.62136841,-0.313445032
6/1/2022,22:31:09:719,476.9290161,67.09957886,-0.268667161
6/1/2022,22:31:09:769,463.8986511,83.05245209,-0.268667161
6/1/2022,22:31:09:819,454.3609619,69.30197144,-0.403000772
6/1/2022,22:31:09:869,456.823761,60.47031784,-0.447778642
6/1/2022,22:31:09:919,460.585083,71.7457428,-0.223889321
6/1/2022,22:31:09:969,460.9880981,60.42752457,0.044777863
6/1/2022,22:31:10:019,465.107666,54.94426346,0.358222902
6/1/2022,22:31:10:069,471.3317871,52.59969711,0.358222902
6/1/2022,22:31:10:119,476.4364624,62.42167664,0.134333581
6/1/2022,22:31:10:169,472.764679,64.53388977,0.179111451
6/1/2022,22:31:10:219,459.8686523,55.87190247,-0.044777863
6/1/2022,22:31:10:269,450.5100708,65.77239227,-0.223889321
6/1/2022,22:31:10:319,443.793396,61.28193283,-0.313445032
6/1/2022,22:31:10:369,443.569519,57.75965118,-0.582112193
6/1/2022,22:31:10:419,448.8980713,60.40234375,-0.358222902
6/1/2022,22:31:10:469,454.3609619,61.30994797,-0.358222902
6/1/2022,22:31:10:519,460.7642212,69.16468811,-0.537334323
6/1/2022,22:31:10:570,463.7195435,65.34686279,-0.537334323
6/1/2022,22:31:10:619,460.3612061,68.45372009,-0.716445804
6/1/2022,22:31:10:669,456.0625305,72.18093109,-0.626890063
6/1/2022,22:31:10:719,452.3459778,64.43854523,-0.447778642
6/1/2022,22:31:10:769,452.4803162,56.26661682,-0.403000772
6/1/2022,22:31:10:819,459.2865295,63.14969635,-0.358222902
6/1/2022,22:31:10:869,465.8240967,74.44366455,-0.134333581
6/1/2022,22:31:10:919,468.4212341,58.55840302,-0.044777863
6/1/2022,22:31:10:969,468.018219,61.22505951,0.044777863
6/1/2022,22:31:11:019,463.0478821,69.2416687,0
6/1/2022,22:31:11:069,456.9132996,64.18040466,-0.089555725
6/1/2022,22:31:11:119,452.7937622,65.27516937,-0.223889321
6/1/2022,22:31:11:169,448.6293945,74.78703308,-0.313445032
6/1/2022,22:31:11:219,435.6438293,69.27076721,-0.358222902
6/1/2022,22:31:11:269,426.016571,58.11307526,-0.313445032
6/1/2022,22:31:11:319,434.1213684,67.21536255,-0.447778642
6/1/2022,22:31:11:369,431.9720459,72.09112549,-0.492556483
6/1/2022,22:31:11:419,424.628479,79.03397369,-0.492556483
6/1/2022,22:31:11:469,416.65802,73.33278656,-0.492556483
6/1/2022,22:31:11:519,412.2697754,72.78768158,-0.447778642
6/1/2022,22:31:11:569,408.2397766,72.96163177,-0.179111451
6/1/2022,22:31:11:619,409.6278992,95.03005219,-0.044777863
6/1/2022,22:31:11:669,418.717804,53.90882874,-0.089555725
6/1/2022,22:31:11:719,428.7032471,60.94624329,-0.268667161
6/1/2022,22:31:11:769,436.9423828,68.90377045,-0.223889321
6/1/2022,22:32:11:769,451.1817322,63.14163589,0.313445032
6/1/2022,22:33:11:769,393.5974121,66.34127045,-0.492556483
6/1/2022,22:34:11:769,407.9263306,70.93392181,-0.089555725
6/1/2022,22:35:11:769,410.6577759,75.2436142,-0.223889321
6/1/2022,22:36:11:769,448.8980713,75.27809143,-0.537334323
6/1/2022,22:37:11:769,408.8218994,67.78153229,0.134333581
6/1/2022,22:38:11:770,392.2540894,65.31134796,-0.044777863
6/1/2022,22:38:40:704,290.9665527,-103.3279266,-0.179111451
6/1/2022,22:38:40:755,288.100769,-96.07034302,-0.223889321
6/1/2022,22:38:40:805,287.8768921,-92.69551086,-0.044777863
6/1/2022,22:38:40:855,286.1305542,-102.4707031,0.134333581
6/1/2022,22:38:40:905,284.2946472,-104.1430283,0.179111451
6/1/2022,22:38:40:955,282.9960938,-93.47855377,0.179111451
6/1/2022,22:38:41:005,281.9661865,-99.17874908,0.179111451
6/1/2022,22:38:41:055,280.4437561,-100.4819031,0.134333581
6/1/2022,22:38:41:105,280.4437561,-98.09422302,0.044777863
6/1/2022,22:38:41:155,281.5632019,-90.89282227,0
6/1/2022,22:38:41:205,280.8019714,-97.33882141,-0.044777863
6/1/2022,22:38:41:255,281.1154175,-104.7101364,0.089555725
6/1/2022,22:38:41:305,280.2198792,-96.44413757,0.089555725
6/1/2022,22:38:41:355,280.5333252,-105.2723312,-0.134333581
6/1/2022,22:38:41:406,280.9363098,-95.70581055,-0.044777863
6/1/2022,22:38:41:456,282.3244324,-102.3734436,-0.089555725
6/1/2022,22:38:41:506,281.652771,-99.27558899,-0.134333581
6/1/2022,22:38:41:556,281.8766479,-98.21832275,-0.089555725
6/1/2022,22:38:41:606,283.9364319,-102.7583618,-0.179111451
6/1/2022,22:38:41:656,283.4438782,-101.13134,-0.223889321
6/1/2022,22:38:41:706,281.9214172,-99.99996185,-0.403000772
6/1/2022,22:38:41:756,281.0706482,-102.1935883,-0.537334323
6/1/2022,22:38:41:806,279.816864,-101.6045837,-0.447778642
6/1/2022,22:38:41:856,279.7720947,-94.5346756,-0.492556483
6/1/2022,22:38:41:906,280.040741,-94.41507721,-0.447778642
6/1/2022,22:38:41:957,281.1601868,-104.0803375,-0.447778642
6/1/2022,22:38:42:006,281.339325,-100.4288635,-0.358222902
6/1/2022,22:38:42:056,282.2796326,-96.31222534,-0.313445032
6/1/2022,22:38:42:106,288.4589844,-92.2401886,-0.268667161
6/1/2022,22:38:42:156,297.1011047,-94.97702789,0
6/1/2022,22:38:42:206,299.5639038,-96.36966705,-0.223889321
6/1/2022,22:38:42:256,295.2652283,-105.8959122,-0.403000772
6/1/2022,22:38:42:306,291.2799988,-100.0749969,-0.537334323
6/1/2022,22:38:42:356,287.2947693,-100.6455002,-0.447778642
6/1/2022,22:38:42:406,285.5932007,-97.50923157,-0.268667161
6/1/2022,22:38:42:456,287.0260925,-103.1406403,-0.223889321
6/1/2022,22:38:42:507,285.1902161,-101.0312271,-0.179111451
6/1/2022,22:38:42:556,290.0709839,-89.02775574,-0.134333581
6/1/2022,22:38:42:607,297.3250122,-90.18863678,-0.134333581
6/1/2022,22:38:42:656,297.1011047,-109.0759277,-0.134333581
6/1/2022,22:38:42:706,292.2203369,-104.2592392,0
6/1/2022,22:38:42:756,288.8171997,-103.0311966,-0.044777863
6/1/2022,22:38:42:806,295.0861206,-87.66686249,-0.358222902
6/1/2022,22:38:42:856,310.8927002,-86.51854706,-0.582112193
6/1/2022,22:38:42:906,325.4007263,-93.75749969,-0.626890063
6/1/2022,22:38:42:956,332.7890625,-98.7641983,-0.537334323
6/1/2022,22:38:43:006,335.0727539,-94.56665039,-0.313445032
6/1/2022,22:38:43:056,334.9831848,-97.27120209,-0.134333581
6/1/2022,22:38:43:107,333.9533081,-101.7567215,-0.089555725
6/1/2022,22:38:43:156,331.2218628,-103.2336578,0
6/1/2022,22:38:43:206,325.4454956,-102.4469986,-0.134333581
6/1/2022,22:38:43:256,322.4006042,-101.1047287,-0.134333581
6/1/2022,22:38:43:306,318.1914978,-95.50701141,-0.179111451
6/1/2022,22:38:43:356,315.7734985,-103.1364441,-0.179111451
6/1/2022,22:38:43:406,312.0569153,-106.1173859,-0.223889321
6/1/2022,22:38:43:456,309.4150391,-102.3299789,-0.089555725
6/1/2022,22:38:43:507,308.1164856,-101.9462357,-0.179111451
6/1/2022,22:38:43:556,309.7284851,-107.8280716,0
6/1/2022,22:38:43:607,303.9521179,-109.3841095,0.044777863
6/1/2022,22:38:43:656,296.1607971,-106.3595505,0.044777863
6/1/2022,22:38:43:706,290.0262146,-98.87272644,0
6/1/2022,22:39:43:708,277.5779724,-125.858963,-0.134333581
6/1/2022,22:40:43:709,295.1308899,-93.06944275,0.134333581
6/1/2022,22:41:43:710,232.9792175,-120.5563965,-0.223889321
6/1/2022,22:41:46:137,333.1025085,-105.2618103,0
6/1/2022,22:41:46:187,337.1773071,-105.7929611,-0.089555725
6/1/2022,22:41:46:237,336.550415,-114.0578156,-0.313445032
6/1/2022,22:41:46:287,328.8934021,-121.739151,-0.492556483
6/1/2022,22:41:46:337,318.5497131,-138.5531769,-0.447778642
6/1/2022,22:41:46:387,303.9073486,-114.5830994,-0.179111451
6/1/2022,22:41:46:437,298.8026733,-113.1428986,-0.223889321
6/1/2022,22:41:46:487,298.444458,-113.8585968,-0.223889321
6/1/2022,22:41:46:537,292.7128906,-140.3092957,-0.044777863
6/1/2022,22:41:46:587,281.4736328,-134.25737,0
6/1/2022,22:41:46:637,273.5031738,-114.5165482,-0.044777863
6/1/2022,22:41:46:687,270.9060669,-107.1412201,0.089555725
6/1/2022,22:41:46:737,273.1897278,-130.1285095,0.089555725
6/1/2022,22:41:46:787,272.7867432,-116.4329529,0.044777863
6/1/2022,22:41:46:837,273.0554199,-97.97857666,0.179111451
6/1/2022,22:41:46:887,284.5185547,-97.31258392,0
6/1/2022,22:41:46:937,287.2947693,-118.3130646,-0.358222902
6/1/2022,22:41:46:987,283.4438782,-115.3325577,-0.268667161
6/1/2022,22:41:47:037,268.2193909,-150.0591125,-0.134333581
6/1/2022,22:41:47:087,256.129364,-142.4129181,-0.358222902
6/1/2022,22:41:47:137,246.7707977,-125.6926727,-0.358222902
6/1/2022,22:41:47:187,245.2931366,-96.52722168,-0.179111451
6/1/2022,22:41:47:237,257.7413635,-116.7124863,-0.179111451
6/1/2022,22:41:47:287,260.2489319,-128.0791931,0
6/1/2022,22:41:47:337,252.905365,-126.7639694,0.044777863
6/1/2022,22:41:47:387,249.9052582,-109.4483109,-0.089555725
6/1/2022,22:41:47:437,256.6667175,-102.0201645,-0.403000772
6/1/2022,22:41:47:487,268.0402832,-95.64797211,-0.492556483
6/1/2022,22:41:47:537,279.4586487,-104.385849,-0.268667161
6/1/2022,22:41:47:587,286.0857544,-102.5915222,-0.447778642
6/1/2022,22:41:47:637,285.2797546,-110.9049606,-0.492556483
6/1/2022,22:41:47:687,280.3989868,-112.0505905,-0.492556483
6/1/2022,22:41:47:737,273.682312,-119.0445633,-0.537334323
6/1/2022,22:41:47:787,270.010498,-114.1802216,-0.447778642
6/1/2022,22:41:47:838,270.1896362,-116.3404694,-0.447778642
6/1/2022,22:41:47:888,271.9807434,-109.7985535,-0.403000772
6/1/2022,22:41:47:938,272.1598511,-109.2588425,-0.403000772
6/1/2022,22:41:47:988,269.2492981,-117.9567566,-0.358222902
6/1/2022,22:41:48:038,266.249176,-116.7671509,-0.179111451
6/1/2022,22:41:48:088,264.413269,-112.8352127,0.044777863
6/1/2022,22:41:48:138,264.3237305,-105.8001633,0.179111451
6/1/2022,22:41:48:188,267.1895142,-119.5005035,0.089555725
6/1/2022,22:41:48:238,269.5627441,-106.482338,0
6/1/2022,22:41:48:288,266.3387146,-123.4204559,0.089555725
6/1/2022,22:41:48:338,256.7562561,-142.956192,0.134333581
6/1/2022,22:41:48:388,248.6962433,-131.6272583,0.223889321
6/1/2022,22:41:48:438,242.8751221,-115.5373611,0.089555725
6/1/2022,22:41:48:488,238.6212311,-120.4364624,0.089555725
6/1/2022,22:41:48:538,243.9497986,-103.7763214,0.179111451
6/1/2022,22:41:48:588,257.9205017,-97.64442444,0.044777863
6/1/2022,22:41:48:638,270.9060669,-105.8526077,0.179111451
6/1/2022,22:41:48:688,275.2047424,-109.4521179,0.358222902
6/1/2022,22:41:48:738,271.5777283,-137.4029846,0.313445032
6/1/2022,22:41:48:788,260.338501,-118.5861206,0.268667161
6/1/2022,22:41:48:838,251.2038116,-94.02478027,0.268667161
