Date,Time (UTC),Active Power L1 (W)
6/2/2022,10:11:37:406,14.6330843
6/2/2022,10:11:37:456,14.70024872
6/2/2022,10:11:37:506,14.45149231
6/2/2022,10:11:37:556,14.75248718
6/2/2022,10:11:37:606,14.74751282
6/2/2022,10:11:37:656,14.73009968
6/2/2022,10:11:37:706,14.69278622
6/2/2022,10:11:37:756,14.78731346
6/2/2022,10:11:37:806,14.80099487
6/2/2022,10:11:37:856,14.96766186
6/2/2022,10:11:37:906,15.07960224
6/2/2022,10:11:37:956,14.91542244
6/2/2022,10:11:38:006,14.82462692
6/2/2022,10:11:38:056,14.84079647
6/2/2022,10:11:38:106,14.52487564
6/2/2022,10:11:38:156,14.49129391
6/2/2022,10:11:38:206,14.33955193
6/2/2022,10:11:38:256,14.5696516
6/2/2022,10:11:38:306,14.71393013
6/2/2022,10:11:38:356,14.91542244
6/2/2022,10:11:38:406,14.8594532
6/2/2022,10:11:38:456,14.87935352
6/2/2022,10:11:38:506,14.91169167
6/2/2022,10:12:38:506,14.44651699
6/2/2022,10:13:38:506,14.80223846
6/2/2022,10:14:38:506,14.35447788
6/2/2022,10:15:38:506,14.71890545
6/2/2022,10:16:38:506,14.62935352
6/2/2022,10:17:38:506,14.76616955
6/2/2022,10:18:38:506,14.76990032
6/2/2022,10:19:38:506,14.6094532
6/2/2022,10:20:38:506,14.76990032
6/2/2022,10:21:38:506,14.37810898
6/2/2022,10:22:38:506,14.55597019
6/2/2022,10:23:38:506,14.23383045
6/2/2022,10:24:38:506,14.45522404
6/2/2022,10:25:38:506,14.30721378
6/2/2022,10:26:38:506,14.10696507
6/2/2022,10:27:38:506,14.35198975
6/2/2022,10:28:38:506,14.31094551
6/2/2022,10:29:38:506,14.47761154
6/2/2022,10:30:38:506,14.08333302
6/2/2022,10:31:38:506,13.83208942
6/2/2022,10:32:38:506,14.12313461
6/2/2022,10:33:38:506,14.27114391
6/2/2022,10:34:38:506,14.39801025
6/2/2022,10:35:38:506,14.12064648
6/2/2022,10:36:38:506,14.08084583
6/2/2022,10:37:38:506,14.07213974
6/2/2022,10:38:38:506,14.25248718
6/2/2022,10:39:38:506,14.25995064
6/2/2022,10:40:38:506,14.04228878
6/2/2022,10:41:38:506,14.03109455
6/2/2022,10:42:38:506,14.09950256
6/2/2022,10:43:38:506,14.28855705
6/2/2022,10:44:38:506,13.77736282
6/2/2022,10:45:38:506,14.22263718
6/2/2022,10:46:38:506,14.36069679
6/2/2022,10:46:41:992,185.0883026
6/2/2022,10:46:42:042,1011.062195
6/2/2022,10:46:42:092,1395.65918
6/2/2022,10:46:42:142,1445.810913
6/2/2022,10:46:42:192,1325.870605
6/2/2022,10:46:42:242,1048.710205
6/2/2022,10:46:42:292,880.2301025
6/2/2022,10:46:42:342,841.8034668
6/2/2022,10:46:42:392,837.4353027
6/2/2022,10:46:42:442,840.8270874
6/2/2022,10:46:42:492,842.1218872
6/2/2022,10:46:42:542,842.3457642
6/2/2022,10:46:42:592,840.6318359
6/2/2022,10:46:42:642,838.5908203
6/2/2022,10:46:42:692,835.7636719
6/2/2022,10:46:42:742,830.0733643
6/2/2022,10:46:42:792,822.0050049
6/2/2022,10:46:42:842,807.6169434
6/2/2022,10:46:42:892,787.9527588
6/2/2022,10:46:42:942,759.6107178
6/2/2022,10:46:42:992,719.2698975
6/2/2022,10:46:43:042,653.0161743
6/2/2022,10:46:43:092,540.1542358
6/2/2022,10:46:43:142,387.7064819
6/2/2022,10:46:43:192,279.1156616
6/2/2022,10:46:43:242,225.6343231
6/2/2022,10:46:43:292,201.0112
6/2/2022,10:46:43:342,187.6542358
6/2/2022,10:46:43:392,179.5982513
6/2/2022,10:46:43:442,173.8383026
6/2/2022,10:46:43:492,169.315918
6/2/2022,10:46:43:542,166.5323334
6/2/2022,10:46:43:592,163.4776154
6/2/2022,10:46:43:642,161.4975128
6/2/2022,10:46:43:692,158.8818359
6/2/2022,10:46:43:742,158.1492462
6/2/2022,10:46:43:792,156.8072205
6/2/2022,10:46:43:842,156.7089539
6/2/2022,10:46:43:892,155.4179077
6/2/2022,10:46:43:942,155.0733795
6/2/2022,10:46:43:992,154.6044769
6/2/2022,10:46:44:042,154.0684052
6/2/2022,10:46:44:092,153.5907898
6/2/2022,10:46:44:142,153.5174103
6/2/2022,10:46:44:192,153.1392975
6/2/2022,10:46:44:242,153.1119385
6/2/2022,10:46:44:292,152.9378052
6/2/2022,10:46:44:342,152.7562256
6/2/2022,10:46:44:392,152.7052307
6/2/2022,10:46:44:442,152.6082153
6/2/2022,10:46:44:492,152.4502563
6/2/2022,10:46:44:542,152.3905487
6/2/2022,10:46:44:592,152.7052307
6/2/2022,10:46:44:642,152.8718872
6/2/2022,10:46:44:692,153.1057281
6/2/2022,10:46:44:742,153.0024872
6/2/2022,10:46:44:792,152.7786102
6/2/2022,10:46:44:842,152.4427795
6/2/2022,10:46:44:892,152.5509949
6/2/2022,10:46:44:942,152.5945282
6/2/2022,10:46:44:992,152.7164154
6/2/2022,10:47:44:992,163.3582153
6/2/2022,10:48:44:992,155.1156769
6/2/2022,10:49:44:992,153.0945282
6/2/2022,10:50:44:992,152.092041
6/2/2022,10:51:44:992,151.9552307
6/2/2022,10:52:44:993,152.1990051
6/2/2022,10:53:44:992,152.8930359
6/2/2022,10:54:44:992,151.9029846
6/2/2022,10:55:44:992,150.9626923
6/2/2022,10:56:44:992,148.3830872
6/2/2022,10:57:44:992,146.8383026
6/2/2022,10:58:44:992,145.7997437
6/2/2022,10:59:44:992,144.7574615
6/2/2022,11:00:44:992,143.7524872
6/2/2022,11:01:44:992,144.2997437
6/2/2022,11:02:44:992,143.435318
6/2/2022,11:03:44:992,142.2587128
6/2/2022,11:04:44:992,141.1057281
6/2/2022,11:05:44:992,139.9539795
6/2/2022,11:06:44:992,138.1256256
6/2/2022,11:07:44:992,137.2748718
6/2/2022,11:08:44:992,136.0198975
6/2/2022,11:09:44:992,134.6753693
6/2/2022,11:10:44:992,134.4029846
6/2/2022,11:11:44:992,133.288559
6/2/2022,11:12:44:992,132.9004974
6/2/2022,11:13:44:992,132.814682
6/2/2022,11:14:44:992,131.4888
6/2/2022,11:15:44:992,130.7052307
6/2/2022,11:16:44:992,131.5447693
6/2/2022,11:17:44:992,130.5870667
6/2/2022,11:18:44:992,131.0099487
6/2/2022,11:19:44:992,130.2947693
6/2/2022,11:20:44:992,129.723877
6/2/2022,11:21:44:992,129.1181641
6/2/2022,11:22:44:992,128.9029846
6/2/2022,11:23:44:992,128.0833282
6/2/2022,11:24:44:992,128.1268616
6/2/2022,11:25:44:992,127.8694
6/2/2022,11:26:44:992,127.7089539
6/2/2022,11:27:44:992,127.3059692
6/2/2022,11:28:44:992,127.2997513
6/2/2022,11:29:44:992,127.223877
6/2/2022,11:30:44:992,126.5236282
6/2/2022,11:30:56:332,22.48880577
6/2/2022,11:30:56:382,16.04104424
6/2/2022,11:30:56:432,15.29975128
6/2/2022,11:30:56:482,15.54601955
6/2/2022,11:30:56:532,15.44154263
6/2/2022,11:30:56:582,15.26990032
6/2/2022,11:30:56:632,15.04353237
6/2/2022,11:30:56:682,14.99129391
6/2/2022,11:30:56:732,14.95646763
6/2/2022,11:30:56:782,15.19154263
6/2/2022,11:30:56:832,15.08208942
6/2/2022,11:30:56:882,14.98756218
6/2/2022,11:30:56:932,15.06343269
6/2/2022,11:30:56:982,14.83084583
6/2/2022,11:30:57:032,14.78109455
6/2/2022,11:30:57:082,14.72263718
6/2/2022,11:30:57:132,14.9527359
6/2/2022,11:30:57:182,14.92537308
6/2/2022,11:30:57:232,14.98383045
6/2/2022,11:30:57:282,14.93159199
6/2/2022,11:30:57:332,14.93407917
6/2/2022,11:30:57:382,15.1330843
6/2/2022,11:30:57:432,15.23383045
6/2/2022,11:30:57:482,15.45024872
6/2/2022,11:30:57:532,15.26368141
6/2/2022,11:30:57:582,15.04601955
6/2/2022,11:30:57:632,14.79601955
6/2/2022,11:30:57:682,14.95646763
6/2/2022,11:30:57:732,15.12313461
6/2/2022,11:30:57:782,15.03731346
6/2/2022,11:30:57:832,14.97014904
6/2/2022,11:30:57:882,14.72636795
6/2/2022,11:30:57:932,14.79353237
6/2/2022,11:30:57:982,14.64303493
6/2/2022,11:30:58:032,14.91666698
6/2/2022,11:30:58:082,15.02985096
6/2/2022,11:30:58:132,15.16417885
6/2/2022,11:30:58:182,15.10696507
6/2/2022,11:30:58:232,15.08333302
6/2/2022,11:30:58:282,15.06467628
6/2/2022,11:30:58:332,15.01243782
6/2/2022,11:30:58:382,14.8830843
6/2/2022,11:30:58:432,14.80348301
6/2/2022,11:30:58:482,14.8047266
6/2/2022,11:30:58:532,14.95646763
6/2/2022,11:30:58:582,14.92412949
6/2/2022,11:30:58:632,14.74502468
6/2/2022,11:30:58:682,14.69651699
6/2/2022,11:30:58:732,14.80721378
6/2/2022,11:30:58:782,14.69402981
6/2/2022,11:30:58:832,14.6169157
6/2/2022,11:30:58:882,15.05597019
6/2/2022,11:30:58:932,15.10447788
6/2/2022,11:30:58:982,15.20895481
6/2/2022,11:30:59:032,15.19278622
6/2/2022,11:30:59:082,14.91791058
6/2/2022,11:30:59:132,14.84825897
6/2/2022,11:30:59:182,14.77611923
6/2/2022,11:30:59:232,15.08457756
6/2/2022,11:30:59:282,15.09825897
6/2/2022,11:30:59:332,15.34825897
6/2/2022,11:31:59:332,14.87064648
6/2/2022,11:32:59:332,14.50124359
6/2/2022,11:33:59:332,14.63805962
6/2/2022,11:34:59:332,14.81840801
6/2/2022,11:35:59:332,14.64676571
6/2/2022,11:36:59:332,14.72512436
6/2/2022,11:37:59:332,14.56467628
6/2/2022,11:38:59:332,14.40920353
6/2/2022,11:39:59:332,14.58333302
6/2/2022,11:40:59:332,14.70771122
6/2/2022,11:41:59:332,14.71890545
6/2/2022,11:42:59:332,14.65422916
6/2/2022,11:43:59:332,14.61940289
6/2/2022,11:44:59:332,14.6094532
6/2/2022,11:45:59:332,14.94651699
6/2/2022,11:46:59:332,14.53358173
6/2/2022,11:47:59:332,14.47263718
6/2/2022,11:48:59:332,14.79228878
6/2/2022,11:49:59:333,14.66417885
6/2/2022,11:50:59:332,14.99378109
6/2/2022,11:51:59:332,15.07835865
6/2/2022,11:52:59:332,14.88930321
6/2/2022,11:53:59:332,14.83830833
6/2/2022,11:54:59:332,14.89303493
6/2/2022,11:55:59:332,14.78358173
6/2/2022,11:56:59:332,14.79601955
6/2/2022,11:57:59:332,14.89676571
6/2/2022,11:58:59:332,14.6243782
6/2/2022,11:59:59:332,14.74502468
6/2/2022,12:00:59:332,14.74378109
6/2/2022,12:01:59:332,14.71890545
6/2/2022,12:02:59:332,14.83582115
6/2/2022,12:03:59:332,14.70646763
6/2/2022,12:04:59:332,14.8196516
6/2/2022,12:05:38:784,175.6480103
6/2/2022,12:05:38:834,1017.789795
6/2/2022,12:05:38:884,1416.271118
6/2/2022,12:05:38:934,1468.710205
6/2/2022,12:05:38:984,1355.817139
6/2/2022,12:05:39:034,1074.961426
6/2/2022,12:05:39:084,895.0820923
6/2/2022,12:05:39:134,851.4776001
6/2/2022,12:05:39:184,845.6256104
6/2/2022,12:05:39:234,846.157959
6/2/2022,12:05:39:284,848.0124512
6/2/2022,12:05:39:334,848.5696411
6/2/2022,12:05:39:384,849.3942871
6/2/2022,12:05:39:434,846.8233643
6/2/2022,12:05:39:484,842.0298462
6/2/2022,12:05:39:534,833.5758667
6/2/2022,12:05:39:584,823.8121948
6/2/2022,12:05:39:634,809.1455078
6/2/2022,12:05:39:684,789.1243896
6/2/2022,12:05:39:734,757.8868408
6/2/2022,12:05:39:784,711.267395
6/2/2022,12:05:39:834,631.4614258
6/2/2022,12:05:39:884,498.3233948
6/2/2022,12:05:39:934,348.4054871
6/2/2022,12:05:39:984,257.9701538
6/2/2022,12:05:40:034,216.2102051
6/2/2022,12:05:40:084,195.6791077
6/2/2022,12:05:40:134,184.6218872
6/2/2022,12:05:40:185,176.6144257
6/2/2022,12:05:40:234,171.4962616
6/2/2022,12:05:40:284,167.1517487
6/2/2022,12:05:40:334,164.6878052
6/2/2022,12:05:40:384,161.9813385
6/2/2022,12:05:40:434,160.5858154
6/2/2022,12:05:40:484,158.7723846
6/2/2022,12:05:40:534,157.9465179
6/2/2022,12:05:40:584,156.3495026
6/2/2022,12:05:40:634,155.8980103
6/2/2022,12:05:40:684,154.8208923
6/2/2022,12:05:40:734,154.6815948
6/2/2022,12:05:40:784,154.3171692
6/2/2022,12:05:40:834,153.9203949
6/2/2022,12:05:40:884,153.9577179
6/2/2022,12:05:40:934,153.4228821
6/2/2022,12:05:40:985,153.2537384
6/2/2022,12:05:41:034,152.4415436
6/2/2022,12:05:41:084,152.1293488
6/2/2022,12:05:41:134,151.7263641
6/2/2022,12:05:41:184,151.7512512
6/2/2022,12:05:41:234,151.7748718
6/2/2022,12:05:41:284,151.7910461
6/2/2022,12:05:41:334,152.0161743
6/2/2022,12:05:41:384,152.2375641
6/2/2022,12:05:41:434,151.9888
6/2/2022,12:05:41:484,151.9490051
6/2/2022,12:05:41:534,151.9701538
6/2/2022,12:05:41:584,152.2537384
6/2/2022,12:05:41:634,152.2835846
6/2/2022,12:05:41:684,152.6654205
6/2/2022,12:05:41:734,152.6368103
6/2/2022,12:05:41:784,152.8619385
6/2/2022,12:06:41:784,162.7126923
6/2/2022,12:07:41:784,155.3793488
6/2/2022,12:08:41:784,153.2922821
6/2/2022,12:09:41:784,153.9092102
6/2/2022,12:10:41:784,153.6915436
6/2/2022,12:11:41:784,154.434082
6/2/2022,12:12:41:784,154.4092102
6/2/2022,12:13:41:784,154.7450256
6/2/2022,12:14:41:784,154.5833282
6/2/2022,12:15:41:784,150.5335846
6/2/2022,12:16:41:784,150.3084564
6/2/2022,12:17:41:784,149.9004974
6/2/2022,12:18:41:784,147.6007538
6/2/2022,12:19:41:784,143.6778564
6/2/2022,12:20:41:784,141.3855743
6/2/2022,12:21:41:784,139.657959
6/2/2022,12:22:41:784,139.0298462
6/2/2022,12:23:41:784,138.1243744
6/2/2022,12:24:41:784,137.5534821
6/2/2022,12:25:41:784,136.1616974
6/2/2022,12:26:41:784,135.7462616
6/2/2022,12:27:41:784,135.6107025
6/2/2022,12:28:41:784,134.6343231
6/2/2022,12:29:41:784,134.8594513
6/2/2022,12:30:41:784,134.5348206
6/2/2022,12:31:41:784,133.3457642
6/2/2022,12:32:41:784,133.2972565
6/2/2022,12:33:41:784,132.8631897
6/2/2022,12:34:41:784,132.8656769
6/2/2022,12:35:41:784,131.907959
6/2/2022,12:36:41:784,131.1156769
6/2/2022,12:37:41:784,130.2288513
6/2/2022,12:38:41:784,130.0012512
6/2/2022,12:39:41:784,130.0024872
6/2/2022,12:40:41:784,129.907959
6/2/2022,12:41:41:784,129.1592102
6/2/2022,12:42:41:784,128.6716461
6/2/2022,12:43:41:784,128.0572205
6/2/2022,12:44:41:784,127.7649231
6/2/2022,12:45:41:784,126.9490051
6/2/2022,12:46:41:784,126.723877
6/2/2022,12:47:41:784,126.6368179
6/2/2022,12:48:41:784,125.7736282
6/2/2022,12:49:41:784,125.8059692
6/2/2022,12:50:07:712,24.93656731
6/2/2022,12:50:07:762,16.62064743
6/2/2022,12:50:07:812,15.00248718
6/2/2022,12:50:07:862,14.79477596
6/2/2022,12:50:07:912,14.60572147
6/2/2022,12:50:07:962,14.40795994
6/2/2022,12:50:08:012,14.4925375
6/2/2022,12:50:08:062,14.63930321
6/2/2022,12:50:08:112,14.39552212
6/2/2022,12:50:08:162,14.24502468
6/2/2022,12:50:08:212,14.40920353
6/2/2022,12:50:08:262,14.59950256
6/2/2022,12:50:08:312,14.68656731
6/2/2022,12:50:08:362,15.12064648
6/2/2022,12:50:08:413,14.87686539
6/2/2022,12:50:08:462,14.90174103
6/2/2022,12:50:08:512,14.46268654
6/2/2022,12:50:08:562,14.54850769
6/2/2022,12:50:08:612,14.58084583
6/2/2022,12:50:08:662,14.62313461
6/2/2022,12:50:08:712,14.70895481
6/2/2022,12:50:08:762,14.78482628
6/2/2022,12:50:08:812,14.82960224
6/2/2022,12:50:08:862,14.67537308
6/2/2022,12:50:08:912,14.90422916
6/2/2022,12:50:08:962,15.00497532
6/2/2022,12:50:09:012,14.84950256
6/2/2022,12:50:09:062,14.5472641
6/2/2022,12:50:09:112,14.3208952
6/2/2022,12:50:09:162,14.41417885
6/2/2022,12:50:09:212,14.62189102
6/2/2022,12:50:09:262,15
6/2/2022,12:50:09:312,15.20522404
6/2/2022,12:50:09:362,14.96641827
6/2/2022,12:50:09:412,14.94154263
6/2/2022,12:50:09:462,14.72885609
6/2/2022,12:50:09:512,14.66293526
6/2/2022,12:50:09:562,14.54850769
6/2/2022,12:50:09:612,14.46393013
6/2/2022,12:50:09:662,14.46393013
6/2/2022,12:50:09:712,14.49502468
6/2/2022,12:50:09:762,14.66044807
6/2/2022,12:50:09:812,14.6405468
6/2/2022,12:50:09:862,14.70895481
6/2/2022,12:50:09:912,14.70895481
6/2/2022,12:50:09:962,14.60198975
6/2/2022,12:50:10:012,14.52238846
6/2/2022,12:50:10:062,14.32960224
6/2/2022,12:50:10:112,14.34079647
6/2/2022,12:50:10:162,14.42164135
6/2/2022,12:50:10:212,14.63432789
6/2/2022,12:50:10:262,14.57213974
6/2/2022,12:50:10:312,14.32835865
6/2/2022,12:50:10:362,14.52238846
6/2/2022,12:50:10:412,14.80721378
6/2/2022,12:50:10:462,14.84950256
6/2/2022,12:50:10:512,14.67288589
6/2/2022,12:50:10:562,14.65920353
6/2/2022,12:50:10:612,14.66791058
6/2/2022,12:50:10:662,14.7425375
6/2/2022,12:50:10:712,14.55970192
6/2/2022,12:51:10:712,14.60323429
6/2/2022,12:52:10:712,14.53358173
6/2/2022,12:53:10:712,14.66417885
6/2/2022,12:54:10:712,14.59204006
6/2/2022,12:55:10:712,14.66044807
6/2/2022,12:56:10:712,14.55597019
6/2/2022,13:06:10:712,14.67537308
6/2/2022,13:07:10:712,14.32587051
6/2/2022,13:08:10:712,14.1803484
6/2/2022,13:09:10:712,14.2972641
6/2/2022,13:10:10:712,14.4452734
6/2/2022,13:11:10:712,14.3756218
6/2/2022,13:12:10:712,14.4291048
6/2/2022,13:13:10:712,14.06467628
6/2/2022,13:14:10:712,14.58955193
6/2/2022,13:15:10:712,14.32462692
6/2/2022,13:16:10:712,14.64179134
6/2/2022,13:17:10:712,14.26990032
6/2/2022,13:18:10:712,14.42288589
6/2/2022,13:19:10:712,14.46641827
6/2/2022,13:20:10:712,14.44402981
6/2/2022,13:21:10:712,14.25995064
6/2/2022,13:22:10:712,14.50497532
6/2/2022,13:23:10:712,14.33955193
6/2/2022,13:24:10:712,14.34825897
6/2/2022,13:25:10:712,14.76616955
6/2/2022,13:25:17:348,174.1679077
6/2/2022,13:25:17:398,1013.531067
6/2/2022,13:25:17:448,1408.710205
6/2/2022,13:25:17:498,1464.514893
6/2/2022,13:25:17:548,1383.777344
6/2/2022,13:25:17:598,1127.406738
6/2/2022,13:25:17:648,912.9987793
6/2/2022,13:25:17:698,848.8482666
6/2/2022,13:25:17:748,840.8631592
6/2/2022,13:25:17:798,839.0037231
6/2/2022,13:25:17:848,842.0571899
6/2/2022,13:25:17:898,841.7127075
6/2/2022,13:25:17:948,843.5360718
6/2/2022,13:25:17:998,841.2276001
6/2/2022,13:25:18:048,837.5845947
6/2/2022,13:25:18:098,829.6268921
6/2/2022,13:25:18:148,819.9328613
6/2/2022,13:25:18:198,805.8930054
6/2/2022,13:25:18:248,787.6704102
6/2/2022,13:25:18:298,759.3743896
6/2/2022,13:25:18:348,714.600769
6/2/2022,13:25:18:398,645.9067383
6/2/2022,13:25:18:448,526.6616821
6/2/2022,13:25:18:498,375.1480103
6/2/2022,13:25:18:548,271.4962769
6/2/2022,13:25:18:598,222.9365692
6/2/2022,13:25:18:648,198.9427795
6/2/2022,13:25:18:698,186.9390564
6/2/2022,13:25:18:748,178.6927795
6/2/2022,13:25:18:798,173.3669128
6/2/2022,13:25:18:848,169.0348206
6/2/2022,13:25:18:898,166.2412872
6/2/2022,13:25:18:948,163.7276154
6/2/2022,13:25:18:998,162.1890564
6/2/2022,13:25:19:048,160.315918
6/2/2022,13:25:19:098,159.1990051
6/2/2022,13:25:19:148,157.7960205
6/2/2022,13:25:19:198,156.8644257
6/2/2022,13:25:19:248,155.9888
6/2/2022,13:25:19:298,155.2947693
6/2/2022,13:25:19:348,155.2736359
6/2/2022,13:25:19:398,154.7487488
6/2/2022,13:25:19:448,154.4502563
6/2/2022,13:25:19:498,153.7164154
6/2/2022,13:25:19:548,153.5049744
6/2/2022,13:25:19:598,152.9763641
6/2/2022,13:25:19:648,153.093277
6/2/2022,13:25:19:698,152.776123
6/2/2022,13:25:19:748,153.027359
6/2/2022,13:25:19:798,153.0460205
6/2/2022,13:25:19:848,153.1952667
6/2/2022,13:25:19:898,152.8756256
6/2/2022,13:25:19:948,153.0049744
6/2/2022,13:25:19:998,152.6380615
6/2/2022,13:25:20:048,152.7848206
6/2/2022,13:25:20:098,152.3694
6/2/2022,13:25:20:148,152.7748718
6/2/2022,13:25:20:198,152.5286102
6/2/2022,13:25:20:248,152.7636871
6/2/2022,13:25:20:299,152.8569641
6/2/2022,13:25:20:348,152.7972565
6/2/2022,13:26:20:348,162.9651794
6/2/2022,13:27:20:348,151.9950256
6/2/2022,13:28:20:348,148.4278564
6/2/2022,13:29:20:348,144.9626923
6/2/2022,13:30:20:348,143.4390564
6/2/2022,13:31:20:348,143.2748718
6/2/2022,13:32:20:348,143.0435333
6/2/2022,13:33:20:348,142.8208923
6/2/2022,13:34:20:348,142.9203949
6/2/2022,13:35:20:348,143.0099487
6/2/2022,13:36:20:348,142.722641
6/2/2022,13:37:20:348,142.9639282
6/2/2022,13:38:20:348,143.0435333
6/2/2022,13:39:20:348,143.4328308
6/2/2022,13:40:20:349,143.1044769
6/2/2022,13:41:20:348,144.3955231
6/2/2022,13:42:20:348,143.065918
6/2/2022,13:43:20:348,141.6990051
6/2/2022,13:44:20:348,140.7512512
6/2/2022,13:45:20:348,139.5783539
6/2/2022,13:46:20:348,137.9589539
6/2/2022,13:47:20:348,136.6044769
6/2/2022,13:56:20:348,131.8047333
6/2/2022,13:57:20:348,131.2425385
6/2/2022,13:58:20:348,130.6218872
6/2/2022,13:59:20:348,130.027359
6/2/2022,14:00:20:348,129.1791077
6/2/2022,14:01:20:348,129.1529846
6/2/2022,14:02:20:348,128.5621948
6/2/2022,14:03:20:348,127.7549744
6/2/2022,14:04:20:348,127.3308487
6/2/2022,14:05:20:348,127.8917923
6/2/2022,14:06:20:348,127.0758743
6/2/2022,14:07:20:348,126.4975128
6/2/2022,14:08:20:348,126.5310974
6/2/2022,14:09:20:348,126.5485077
6/2/2022,14:10:20:348,125.5771179
6/2/2022,14:11:20:348,125.842041
6/2/2022,14:11:46:583,24.41293526
6/2/2022,14:11:46:633,16.20646858
6/2/2022,14:11:46:683,14.7425375
6/2/2022,14:11:46:733,14.41791058
6/2/2022,14:11:46:783,14.15920353
6/2/2022,14:11:46:833,14.3047266
6/2/2022,14:11:46:883,14.49751282
6/2/2022,14:11:46:933,14.76243782
6/2/2022,14:11:46:983,14.65671635
6/2/2022,14:11:47:033,14.46144295
6/2/2022,14:11:47:083,14.23880577
6/2/2022,14:11:47:133,14.38184071
6/2/2022,14:11:47:183,14.44900513
6/2/2022,14:11:47:233,14.49751282
6/2/2022,14:11:47:283,14.14676571
6/2/2022,14:11:47:333,14.24751282
6/2/2022,14:11:47:383,14.18656731
6/2/2022,14:11:47:433,14.64303493
6/2/2022,14:11:47:483,14.48383045
6/2/2022,14:11:47:533,14.53731346
6/2/2022,14:11:47:583,14.28233814
6/2/2022,14:11:47:634,14.25497532
6/2/2022,14:11:47:683,14.25248718
6/2/2022,14:11:47:733,14.56343269
6/2/2022,14:11:47:783,14.65920353
6/2/2022,14:11:47:833,14.50124359
6/2/2022,14:11:47:883,14.34950256
6/2/2022,14:11:47:933,14.42288589
6/2/2022,14:11:47:983,14.61815929
6/2/2022,14:11:48:033,14.61194038
6/2/2022,14:11:48:083,14.264925
6/2/2022,14:11:48:133,14.20522404
6/2/2022,14:11:48:183,14.11442757
6/2/2022,14:11:48:233,14.44900513
6/2/2022,14:11:48:283,14.44154263
6/2/2022,14:11:48:333,14.6791048
6/2/2022,14:11:48:383,14.36567211
6/2/2022,14:11:48:433,14.20895481
6/2/2022,14:11:48:483,14.21890545
6/2/2022,14:11:48:533,14.4452734
6/2/2022,14:11:48:583,14.71019936
6/2/2022,14:11:48:633,14.74875641
6/2/2022,14:11:48:683,14.46890545
6/2/2022,14:11:48:733,14.32213974
6/2/2022,14:11:48:783,14.31716442
6/2/2022,14:11:48:833,14.47885609
6/2/2022,14:11:48:883,14.53855705
6/2/2022,14:11:48:933,14.65920353
6/2/2022,14:11:48:983,14.43532372
6/2/2022,14:11:49:033,14.43656731
6/2/2022,14:11:49:083,14.11815929
6/2/2022,14:11:49:133,14.13059711
6/2/2022,14:11:49:183,14.16791058
6/2/2022,14:11:49:233,14.49378109
6/2/2022,14:11:49:283,14.61940289
6/2/2022,14:11:49:333,14.76119423
6/2/2022,14:11:49:383,14.27860737
6/2/2022,14:11:49:433,14.33457756
6/2/2022,14:11:49:483,14.1169157
6/2/2022,14:11:49:533,14.78358173
6/2/2022,14:11:49:583,14.62189102
6/2/2022,14:12:49:583,14.59204006
6/2/2022,14:13:49:583,14.24129391
6/2/2022,14:14:49:583,14.65298462
6/2/2022,14:15:49:583,14.28980064
6/2/2022,14:16:49:583,14.44651699
6/2/2022,14:17:49:583,14.57711411
6/2/2022,14:18:49:583,14.09577084
6/2/2022,14:19:49:583,14.63184071
6/2/2022,14:20:49:583,14.26243782
6/2/2022,14:21:49:583,14.31840801
6/2/2022,14:22:49:583,14.47885609
6/2/2022,14:23:49:583,14.47761154
6/2/2022,14:24:49:583,14.55099487
6/2/2022,14:25:49:583,14.18407917
